name,latitude,longitude,zone_type
esi hospital metro station,17.44672,78.43873,bus_stop
fever hospital,17.39541,78.50238,bus_stop
fruit market bus stop,17.36872,78.53712,bus_stop
gachibowli,17.4395,78.36354,bus_stop
gachibowli,17.43856,78.3643,bus_stop
gachibowli,17.439,78.36297,bus_stop
gachibowli flyover bustop,17.4408,78.36079,bus_stop
gachibowli stadium,17.44941,78.34847,bus_stop
gachibowli stadium,17.44938,78.34805,bus_stop
gaddapotharam,17.60594,78.37554,bus_stop
galaxy,17.40283,78.41006,bus_stop
galaxy,17.4035,78.40924,bus_stop
gandhi hospital,17.42412,78.50199,bus_stop
gandhi nagar,17.41263,78.48856,bus_stop
gangaram,17.49516,78.33265,bus_stop
gangaram,17.49542,78.33237,bus_stop
golconda fort,17.38501,78.40338,bus_stop
gpr quarters,17.44002,78.35577,bus_stop
gpra quarters enterance,17.43825,78.35807,bus_stop
greenspace prime,17.40269,78.36579,bus_stop
gulmohar park colony,17.47882,78.31999,bus_stop
gulmohar park colony,17.47791,78.31997,bus_stop
gundlapochampally,17.56891,78.48027,bus_stop
gvk one,17.41926,78.44799,bus_stop
hanumanpet,17.44617,78.52653,bus_stop
hayathnagar bus depot,17.33017,78.59418,bus_stop
hcu,17.46172,78.336,bus_stop
hcu,17.46239,78.33515,bus_stop
hcu bus depot,17.46848,78.33115,bus_stop
hcu bus depot,17.46835,78.33095,bus_stop
hcu small gate,17.45675,78.33999,bus_stop
hcu small gate,17.45692,78.33958,bus_stop
high court colony,17.33482,78.58478,bus_stop
hill fort,17.405,78.47637,bus_stop
himayathnagar bus stop,17.40221,78.48362,bus_stop
hitch city,17.43451,78.38881,bus_stop
hitex bus stop,17.4561,78.37747,bus_stop
hmt,17.42349,78.54659,bus_stop
hmt bus stop,17.42447,78.54729,bus_stop
hps bus stop,17.39963,78.53745,bus_stop
ig statue bus stop,17.50867,78.50369,bus_stop
iiit bus stop1,17.44571,78.35172,bus_stop
imlibun,17.3772,78.48652,bus_stop
imlibun,17.37667,78.48623,bus_stop
indhiramma colony,17.5686,78.44417,bus_stop
indira park,17.41162,78.48243,bus_stop
indra nagar,17.44105,78.36035,bus_stop
indra nagar,17.44096,78.36001,bus_stop
jaipuri last bus stop,17.37932,78.57241,bus_stop
james street,17.43544,78.4883,bus_stop
jamestreet bus stop,17.43583,78.48864,bus_stop
jntu bus stop,17.49641,78.39443,bus_stop
jntu bus stop,17.49636,78.39541,bus_stop
jyothi nagar,17.44318,78.52479,bus_stop
kacheguda railway station bus stop,17.38974,78.49867,bus_stop
kachiguda bus stop,17.39036,78.49901,bus_stop
kamala nagar bus stop,17.32977,78.57914,bus_stop
kaman,17.40786,78.43897,bus_stop
kamineni bus stop,17.35256,78.55561,bus_stop
kamineni to uppal,17.3531,78.5556,bus_stop
kanajiguda bus stop,17.48467,78.49726,bus_stop
kandlakoya,17.59162,78.49284,bus_stop
keyes high school,17.43887,78.5048,bus_stop
khairatabad,17.41359,78.46096,bus_stop
khajaguda x roads,17.42269,78.38228,bus_stop
khajaguda x roads,17.423,78.38128,bus_stop
kompally,17.5447,78.49184,bus_stop
kompally,17.54015,78.49094,bus_stop
kondapur rta office,17.47196,78.36534,bus_stop
kothaguda,17.45941,78.36594,bus_stop
kothapet bus stop,17.36687,78.5413,bus_stop
kothapet bus stop,17.36716,78.54024,bus_stop
koti bus station,17.38443,78.48443,bus_stop
koti women's college,17.38503,78.48842,bus_stop
kphb,17.49408,78.40082,bus_stop
kphb 3rd phase bus stop,17.48795,78.39539,bus_stop
krupa complex,17.46521,78.53854,bus_stop
kukatpally bus stop,17.48358,78.41318,bus_stop
kuntloor,17.34041,78.62589,bus_stop
l v prasad,17.4235,78.42761,bus_stop
ladies hostel,17.41185,78.52184,bus_stop
lakdawala bus stop,17.51254,78.52026,bus_stop
lakdi-ka-pool,17.40478,78.4611,bus_stop
lakdikapul bus stop,17.40341,78.46521,bus_stop
lal bazar,17.47856,78.51103,bus_stop
lal bazar,17.47913,78.51078,bus_stop
latha talkies,17.39038,78.46863,bus_stop
law college,17.41488,78.52506,bus_stop
lb nagar,17.34866,78.54905,bus_stop
lb nagar,17.34585,78.5522,bus_stop
lb nagar,17.35001,78.54755,bus_stop
lb nagar,17.34702,78.55004,bus_stop
lb nagar ring road,17.34622,78.55165,bus_stop
lb nagar ring road,17.34647,78.55085,bus_stop
lb nagar to uppal,17.3473,78.55151,bus_stop
liberty,17.40748,78.4766,bus_stop
liberty,17.4071,78.47626,bus_stop
liberty,17.40556,78.47706,bus_stop
lingampally,17.49449,78.31592,bus_stop
lingampally,17.49481,78.31699,bus_stop
lingampally,17.49441,78.31577,bus_stop
lingampally,17.4951,78.31598,bus_stop
lingampally railway station,17.4837,78.31658,bus_stop
lingampally railway station,17.48362,78.31684,bus_stop
lingampally railway station,17.48288,78.31733,bus_stop
lingampally railway station,17.48291,78.32033,bus_stop
lingampally railway station,17.48304,78.32054,bus_stop
m.i.g bus stop,17.48742,78.3914,bus_stop
madhapur petrol pump,17.44112,78.39145,bus_stop
madhapur petrol pump,17.44098,78.39132,bus_stop
madhapur police station,17.43905,78.39704,bus_stop
madhapur-hi tech city-kondapur,17.43954,78.39593,bus_stop
mahatma gandhi bus station,17.37813,78.48459,bus_stop
mahatma nagar,17.46911,78.48345,bus_stop
mahavir hospital,17.40296,78.45839,bus_stop
mahedipatnam,17.39552,78.43205,bus_stop
maisammaguda,17.56229,78.4538,bus_stop
malakpet bus stop,17.37403,78.49993,bus_stop
malakpet market,17.37436,78.50323,bus_stop
malkajgiri bus stop,17.44983,78.53665,bus_stop
mallikarjuna nagar,17.44951,78.52742,bus_stop
masab tank bus stop,17.40419,78.45227,bus_stop
masab tank jntu,17.40328,78.45649,bus_stop
medical college bus stop,17.38309,78.48283,bus_stop
mehdipatnam,17.39476,78.43799,bus_stop
mehdipatnam,17.39567,78.44123,bus_stop
mehdipatnam,17.39462,78.43928,bus_stop
mehdipatnam,17.39465,78.44054,bus_stop
mindspace,17.44142,78.37698,bus_stop
moosarambagh,17.36966,78.51647,bus_stop
moosarambagh bus stop,17.37654,78.51457,bus_stop
mother dairy,17.33613,78.61432,bus_stop
mudfort,17.45694,78.4949,bus_stop
muudu gudulu,17.47154,78.53917,bus_stop
mythrinagar bus stop,17.49511,78.34568,bus_stop
nagarjuna circle bus stop,17.42729,78.44503,bus_stop
nagole to bandlaguda,17.37651,78.55891,bus_stop
nagole to kothapet,17.37625,78.55744,bus_stop
nagole x road,17.37549,78.55791,bus_stop
nagole x road,17.37749,78.55772,bus_stop
nalgonda x roads,17.37536,78.49857,bus_stop
nampally,17.39546,78.47059,bus_stop
nanalnagar,17.39594,78.42702,bus_stop
nanalnagar,17.39628,78.42713,bus_stop
nandi nagar bus stand,17.42008,78.43084,bus_stop
narayanaguda bus stop,17.40043,78.48947,bus_stop
narayanamma college,17.40992,78.39857,bus_stop
narayanamma college,17.4099,78.39827,bus_stop
ncc,17.40603,78.517,bus_stop
neredmet old ps,17.47389,78.53863,bus_stop
ngo's bus stop,17.32478,78.56645,bus_stop
nims,17.42313,78.45466,bus_stop
nirmal nagar,17.49038,78.53778,bus_stop
nizam college,17.39765,78.47536,bus_stop
nizampet x road bus stop,17.49858,78.39092,bus_stop
nmdc,17.39897,78.44953,bus_stop
nmdc,17.39876,78.44943,bus_stop
ntr nagar bus stop,17.35488,78.54589,bus_stop
ntr stadium bus stop,17.41084,78.48493,bus_stop
old dairy farm,17.42382,78.52747,bus_stop
osm1,17.46527,78.47277,bus_stop
osm10,17.41271,78.47121,bus_stop
osm11,17.45845,78.36736,bus_stop
osm12,17.33074,78.60769,bus_stop
osm13,17.33314,78.61149,bus_stop
osm14,17.33627,78.57874,bus_stop
osm15,17.44107,78.49245,bus_stop
osm16,17.43176,78.4475,bus_stop
osm17,17.37438,78.56063,bus_stop
osm18,17.33994,78.50286,bus_stop
osm19,17.26188,78.38796,bus_stop
osm2,17.46419,78.36678,bus_stop
osm20,17.40633,78.49815,bus_stop
osm21,17.41124,78.48297,bus_stop
osm22,17.41076,78.47643,bus_stop
osm23,17.2973,78.41861,bus_stop
osm24,17.48205,78.53727,bus_stop
osm25,17.48226,78.53724,bus_stop
osm26,17.32198,78.40172,bus_stop
osm27,17.4306,78.42096,bus_stop
osm28,17.42623,78.41537,bus_stop
osm29,17.42793,78.34131,bus_stop
osm3,17.45772,78.37162,bus_stop
osm30,17.49577,78.3949,bus_stop
osm31,17.44034,78.44264,bus_stop
osm32,17.44308,78.44046,bus_stop
osm33,17.49289,78.40232,bus_stop
osm34,17.39439,78.43454,bus_stop
osm35,17.50303,78.50848,bus_stop
osm36,17.48316,78.49962,bus_stop
osm37,17.4365,78.44404,bus_stop
osm38,17.28278,78.41162,bus_stop
osm39,17.49488,78.40025,bus_stop
osm4,17.44289,78.50392,bus_stop
osm40,17.40829,78.47313,bus_stop
osm41,17.4101,78.47602,bus_stop
osm42,17.43119,78.48813,bus_stop
osm43,17.37354,78.47594,bus_stop
osm44,17.42159,78.48459,bus_stop
osm45,17.37141,78.47809,bus_stop
osm46,17.37195,78.48016,bus_stop
osm47,17.43391,78.4558,bus_stop
osm48,17.40599,78.48965,bus_stop
osm49,17.40145,78.48887,bus_stop
osm5,17.43662,78.51958,bus_stop
osm50,17.39959,78.48648,bus_stop
osm51,17.4059,78.48961,bus_stop
osm52,17.39884,78.49403,bus_stop
osm53,17.35533,78.47029,bus_stop
osm54,17.379,78.48517,bus_stop
osm55,17.42018,78.51673,bus_stop
osm56,17.41974,78.51736,bus_stop
osm57,17.41766,78.51931,bus_stop
osm58,17.41774,78.51942,bus_stop
osm59,17.40646,78.37623,bus_stop
osm6,17.42584,78.43593,bus_stop
osm60,17.37446,78.4754,bus_stop
osm61,17.25372,78.67819,bus_stop
osm62,17.25526,78.6766,bus_stop
osm63,17.30904,78.682,bus_stop
osm64,17.43183,78.4069,bus_stop
osm65,17.43154,78.40713,bus_stop
osm66,17.43512,78.51421,bus_stop
osm67,17.44229,78.45843,bus_stop
osm68,17.44399,78.46127,bus_stop
osm69,17.44436,78.46104,bus_stop
osm7,17.37004,78.51399,bus_stop
osm70,17.4341,78.52088,bus_stop
osm71,17.42783,78.52929,bus_stop
osm72,17.4996,78.53736,bus_stop
osm8,17.40034,78.46985,bus_stop
osm9,17.40887,78.47229,bus_stop
panama,17.33844,78.56871,bus_stop
panama,17.33789,78.5694,bus_stop
panjagutta,17.42693,78.45271,bus_stop
paradise,17.44146,78.48779,bus_stop
paradise,17.44308,78.48626,bus_stop
paradise,17.44056,78.48819,bus_stop
paradise,17.44513,78.48716,bus_stop
paradise bus stop,17.44273,78.48743,bus_stop
patancheru bus station,17.52874,78.26414,bus_stop
patny bus stop,17.44302,78.49456,bus_stop
pension office,17.40773,78.45098,bus_stop
pothayapally,17.56735,78.53941,bus_stop
prakash nagar,17.44431,78.47228,bus_stop
prakash nagar,17.44404,78.47139,bus_stop
public gardens,17.39681,78.47086,bus_stop
public library,17.37386,78.47798,bus_stop
radhika,17.47713,78.5633,bus_stop
rajendranagar bus depot,17.33493,78.40963,bus_stop
rajiv gandhi nagar,17.44133,78.36274,bus_stop
"rajiv nagar, sai baba temple bus stop",17.4895,78.50461,bus_stop
ramantapur studio bustop,17.39651,78.52934,bus_stop
ramnagar cross roads bus stop,17.41075,78.50759,bus_stop
ramnagar gundu bus stop,17.40773,78.51208,bus_stop
ranigunj,17.43035,78.488,bus_stop
ranigunj,17.4295,78.48816,bus_stop
rasoolpura,17.44361,78.47487,bus_stop
rbi,17.40583,78.46742,bus_stop
rethibowli,17.39604,78.43075,bus_stop
rethibowli,17.3957,78.43084,bus_stop
roda mistry college,17.4281,78.37535,bus_stop
roda mistry college,17.42799,78.37512,bus_stop
rtc colony,17.32833,78.59959,bus_stop
s.r.nagar bus stop,17.43743,78.44345,bus_stop
safil guda,17.46231,78.53261,bus_stop
safilguda bus stop,17.46089,78.53541,bus_stop
"sai baba temple, gudimalkapur",17.38659,78.43988,bus_stop
saidabad bus stop,17.36036,78.50457,bus_stop
salarjung colony,17.39693,78.42233,bus_stop
salarjung colony,17.39669,78.42211,bus_stop
sanath nagar bus depot,17.45498,78.44787,bus_stop
santoshnagar,17.34666,78.50819,bus_stop
sarojini devi eye hospital,17.39787,78.44342,bus_stop
sarojini devi eye hospital,17.39879,78.44484,bus_stop
sarojini devi eye hospital,17.39822,78.44377,bus_stop
secretriat bus stop,17.40835,78.47209,bus_stop
secunderabad,17.43454,78.5014,bus_stop
secunderabad,17.43595,78.50005,bus_stop
secunderabad,17.47624,78.51042,bus_stop
shaikpet dargah,17.4132,78.39458,bus_stop
shaikpet dargah,17.4129,78.3951,bus_stop
shamshabad bus stop,17.26255,78.38768,bus_stop
sheikpet nala,17.40626,78.4031,bus_stop
sheikpet nala,17.40625,78.40357,bus_stop
shobana bus stand,17.46363,78.45259,bus_stop
shoppers stop,17.44513,78.46553,bus_stop
shoppers stop,17.44483,78.46561,bus_stop
sikh village,17.4566,78.49009,bus_stop
sri nagar colony bus stop,17.43018,78.44244,bus_stop
subash nagar bus stop,17.48521,78.50275,bus_stop
substation,17.45532,78.52989,bus_stop
suchitra bus stop,17.49953,78.47656,bus_stop
super bazaar,17.37243,78.50921,bus_stop
syndicate bank bus stop,17.39737,78.51203,bus_stop
syndicate bank bus stop,17.39839,78.51238,bus_stop
t.s.r.t.c district bus,17.34485,78.55364,bus_stop
taranagar,17.48963,78.31934,bus_stop
taranagar,17.48953,78.31931,bus_stop
tarbund,17.45644,78.4839,bus_stop
tarbund,17.45632,78.4841,bus_stop
tarnaka bus stop,17.4262,78.53139,bus_stop
teachers colony,17.48141,78.50232,bus_stop
telecom nagar,17.4351,78.36807,bus_stop
telecom nagar,17.43515,78.3675,bus_stop
telephone bhavan,17.40724,78.46634,bus_stop
temple bus stop,17.49997,78.29871,bus_stop
tolichowki,17.39864,78.41685,bus_stop
tolichowki,17.39894,78.41542,bus_stop
tukaram gate,17.44107,78.52221,bus_stop
tv9 bus stop,17.42698,78.43969,bus_stop
uppal,17.40165,78.56881,bus_stop
uppal,17.40174,78.56873,bus_stop
uppal 'x' road,17.4017,78.56019,bus_stop
uppal 'x' road bus stop,17.40162,78.55968,bus_stop
uppal 'x' roads,17.40076,78.56045,bus_stop
uppal circle,17.40135,78.5597,bus_stop
uppal to secundrabad bustop,17.40202,78.55973,bus_stop
uttam nagar,17.45983,78.53158,bus_stop
v it park,17.4343,78.38434,bus_stop
v it park,17.43405,78.3841,bus_stop
vanasthalipuram,17.33679,78.57414,bus_stop
vanasthalipuram,17.33659,78.57361,bus_stop
vinayak nagar,17.46927,78.53912,bus_stop
virat nagar and new maruthi nagar bus stop,17.33855,78.52171,bus_stop
vlcc bus stop,17.41414,78.42374,bus_stop
vnrvjiet student bus-stop,17.53985,78.38621,bus_stop
vst bus stop,17.40483,78.50225,bus_stop
warangal,17.40251,78.55947,bus_stop
water tank,17.41901,78.4479,bus_stop
wellington road,17.46883,78.50829,bus_stop
wholesale market,17.46933,78.49486,bus_stop
yadhagiripalli x road,17.53803,78.63093,bus_stop
yapral,17.50204,78.53941,bus_stop
ymca bus stop,17.39591,78.49097,bus_stop
yousufguda basti,17.43651,78.43392,bus_stop
yousufguda basti stop,17.43674,78.4322,bus_stop
yousufguda checkpost,17.43655,78.4282,bus_stop
yousufguda checkpost,17.43656,78.42796,bus_stop
a g colony x road,17.44416,78.433,bus_stop
abdullapur met,17.31004,78.68643,bus_stop
abdullapur met,17.30983,78.68647,bus_stop
ac guards  pushpak,17.40289,78.45957,bus_stop
afzalgunj police station,17.37214,78.47545,bus_stop
afzalgunj police station,17.3726,78.47574,bus_stop
agapally,17.135,78.67171,bus_stop
allwyn colony,17.50046,78.41603,bus_stop
allwyn colony,17.50033,78.41603,bus_stop
ambedkar nagar,17.50744,78.58285,bus_stop
ambedkar open university,17.43424,78.39649,bus_stop
anantharam,17.50093,78.8472,bus_stop
andhole misamma temple,17.2822,78.78281,bus_stop
andhole misamma temple,17.28212,78.78253,bus_stop
asl,17.33359,78.49261,bus_stop
asl,17.33397,78.49267,bus_stop
bachupally x road,17.54074,78.36337,bus_stop
badangpet roman enclave,17.30243,78.52568,bus_stop
bala nagar,17.46737,78.44464,bus_stop
bala nagar,17.46767,78.44478,bus_stop
balagram,17.02481,78.67691,bus_stop
balapur bjp quarters,17.32599,78.51905,bus_stop
balapur village,17.30978,78.49942,bus_stop
barkathpura depot,17.39299,78.50124,bus_stop
batasingaram,17.30533,78.72955,bus_stop
batasingaram,17.30544,78.72877,bus_stop
begum bazar,17.37124,78.46865,bus_stop
begum bazar,17.37158,78.46862,bus_stop
begumpet public school,17.44262,78.45906,bus_stop
bhanur x road,17.45316,78.14476,bus_stop
bhanur x road,17.45322,78.14479,bus_stop
bharat nagar,17.53453,78.5382,bus_stop
bhavani nagar,17.48111,78.56392,bus_stop
bhavani nagar,17.48114,78.56403,bus_stop
bheem nagar,17.3697,78.45061,bus_stop
bheem nagar,17.36997,78.45086,bus_stop
bhel,17.51933,78.2908,bus_stop
bhulkapur,17.44486,78.15883,bus_stop
bhulkapur,17.44486,78.15894,bus_stop
bhuvangiri,17.51598,78.88691,bus_stop
bibi nagar,17.47634,78.79721,bus_stop
bolaram railway station,17.53329,78.51485,bus_stop
bollaram,17.55693,78.34867,bus_stop
bollaram x road,17.53427,78.35759,bus_stop
bowenpally x road,17.46409,78.47295,bus_stop
bowrampet x road,17.56239,78.41308,bus_stop
cargil nagar,17.36912,78.44479,bus_stop
cargil nagar,17.36947,78.44523,bus_stop
cbit,17.39361,78.32018,bus_stop
cbit,17.39364,78.32028,bus_stop
cbs,17.37834,78.4814,bus_stop
chandranayak thanda,17.4562,78.38391,bus_stop
chandrayanagutta,17.32783,78.48013,bus_stop
chandrayangutta x road,17.32721,78.47505,bus_stop
cherlapally,17.46329,78.61154,bus_stop
cherlapally phase1,17.45987,78.58506,bus_stop
chintapatla,17.00934,78.68671,bus_stop
chirec school,17.462,78.35085,bus_stop
chouderpally x roads,17.07226,78.6648,bus_stop
choutuppal,17.25467,78.89449,bus_stop
choutuppal,17.25451,78.89479,bus_stop
chown mahal palace,17.36022,78.47144,bus_stop
church,17.49893,78.30828,bus_stop
cmc gachibowli,17.44892,78.35391,bus_stop
cnt depot,17.44665,78.49774,bus_stop
cocacola,17.52189,78.35654,bus_stop
dandumailaram,17.2316,78.76097,bus_stop
dharmojiguda,17.25814,78.86237,bus_stop
dharmojiguda,17.25793,78.86209,bus_stop
diamondpoint,17.46198,78.4912,bus_stop
donthanpally,17.41865,78.22425,bus_stop
dr mcr hrd,17.4427,78.40785,bus_stop
ecil,17.47379,78.57091,bus_stop
ecil x road,17.47378,78.5709,bus_stop
ecil x road lcd,17.47238,78.57002,bus_stop
erragadda,17.4545,78.43444,bus_stop
gachibowli pushpak,17.43803,78.36428,bus_stop
gachibowli stadium,17.45145,78.34468,bus_stop
gandipet x road,17.38544,78.33076,bus_stop
gandipet x road,17.38534,78.33097,bus_stop
ganesh chowk,17.31349,78.49841,bus_stop
gitam university,17.56147,78.16472,bus_stop
golnaka,17.39051,78.50734,bus_stop
gopi hotel,17.36918,78.45413,bus_stop
gopi hotel,17.36942,78.45389,bus_stop
gpra quarters,17.4382,78.35811,bus_stop
gr reddy nagar,17.49217,78.57507,bus_stop
gr reddy nagar,17.4921,78.5752,bus_stop
green lands,17.43451,78.45558,bus_stop
gudimalakapur,17.38647,78.43984,bus_stop
guduru,17.48931,78.82799,bus_stop
gungal,17.10451,78.66757,bus_stop
gurunanak,17.16276,78.66056,bus_stop
hasmath pet,17.47569,78.48498,bus_stop
hayat nagar 1,17.32665,78.59266,bus_stop
hsbc,17.45818,78.36916,bus_stop
ibrahim bagh,17.3767,78.38158,bus_stop
ibrahim bagh,17.37684,78.38159,bus_stop
ibrahimpatnam depot a,17.18657,78.64916,bus_stop
ibs,17.41864,78.21875,bus_stop
ibs,17.41869,78.21883,bus_stop
imam guda,17.19306,78.4752,bus_stop
inam guda,17.30649,78.70589,bus_stop
inam guda,17.30624,78.70547,bus_stop
indira nagar,17.54316,78.372,bus_stop
infosys sez pocharam,17.44645,78.63561,bus_stop
infotech,17.42044,78.33688,bus_stop
jai jawan colony,17.49055,78.57286,bus_stop
jai jawan colony,17.4905,78.57299,bus_stop
jalalpur,17.32855,78.79771,bus_stop
jalalpur,17.32835,78.79782,bus_stop
janawada,17.41275,78.26681,bus_stop
janawada x road,17.41272,78.267,bus_stop
jaybhushan hospital,17.39466,78.43884,bus_stop
jbs,17.44778,78.49807,bus_stop
jeedimetla,17.52725,78.44038,bus_stop
jnnurm colony,17.31483,78.67468,bus_stop
jnnurm colony,17.31469,78.67445,bus_stop
jntu pushpak,17.49121,78.39279,bus_stop
jntu pushpak,17.49106,78.39301,bus_stop
jr.college,17.49934,78.30345,bus_stop
jr.college,17.49944,78.3035,bus_stop
jubilee bus station,17.44815,78.49784,bus_stop
julur,17.38226,78.78641,bus_stop
jummerat bazar,17.37081,78.46291,bus_stop
jummerat bazar,17.37113,78.4636,bus_stop
junior college,17.49295,78.31051,bus_stop
junior college,17.49296,78.31082,bus_stop
kachiguda depot,17.38697,78.49962,bus_stop
kanchanbagh,17.33717,78.49686,bus_stop
kapra,17.48665,78.56655,bus_stop
kapra,17.48666,78.56647,bus_stop
katedan x road,17.31447,78.44373,bus_stop
keerthi mahal,17.49659,78.29757,bus_stop
khaithapuram,17.27283,78.81793,bus_stop
khaithapuram,17.26725,78.82724,bus_stop
khanapur,17.39731,78.30109,bus_stop
khanapur,17.39734,78.30119,bus_stop
khanapur,17.17546,78.65459,bus_stop
kiloskar,17.59581,78.49256,bus_stop
kokapet x road,17.38806,78.34486,bus_stop
kokapet x road,17.38822,78.34472,bus_stop
kollur x road,17.41776,78.25039,bus_stop
kollur x road,17.41778,78.25052,bus_stop
kothaguda,17.30089,78.73934,bus_stop
kothagudem,17.3004,78.73929,bus_stop
koti,17.38184,78.48185,bus_stop
koti lcd,17.38453,78.48448,bus_stop
kowkur,17.5256,78.53343,bus_stop
kowkur x road,17.52664,78.52274,bus_stop
koyalagudem,17.26093,78.84394,bus_stop
koyalagudem,17.26052,78.84376,bus_stop
kushaiguda depot,17.46814,78.5659,bus_stop
lakkaram,17.25631,78.8845,bus_stop
lakkaram,17.25612,78.88478,bus_stop
lakshminagar,17.38833,78.4296,bus_stop
lb nagar pushpak,17.34574,78.55038,bus_stop
lb nagar ring road,17.34713,78.55128,bus_stop
liberty,17.40776,78.47632,bus_stop
lig,17.50384,78.29161,bus_stop
lig,17.50402,78.29166,bus_stop
lingampally,17.49519,78.31724,bus_stop
lingampally railway station,17.48359,78.31654,bus_stop
macha bollaram,17.51604,78.51312,bus_stop
maharajpet x road,17.41863,78.2242,bus_stop
mahatma gandhi nagar,17.51821,78.50941,bus_stop
mahavir hospital jntu,17.4036,78.45652,bus_stop
malakapuram,17.28023,78.79603,bus_stop
malakapuram,17.28008,78.79628,bus_stop
malaysian circle,17.48458,78.39025,bus_stop
masjid banda village,17.46552,78.34185,bus_stop
matthuguda,17.36743,78.57951,bus_stop
medchal,17.63355,78.48506,bus_stop
medchal,17.63396,78.48487,bus_stop
meerpet,17.32284,78.52787,bus_stop
mehdipatnam depot,17.39184,78.44167,bus_stop
mehdipatnam ps,17.39569,78.44203,bus_stop
mes colony,17.49732,78.50479,bus_stop
mgbs,17.37782,78.48289,bus_stop
mgbs 3,17.37791,78.48348,bus_stop
mgbs b,17.37816,78.48288,bus_stop
mgbs k,17.37819,78.48461,bus_stop
microsoft,17.42975,78.34266,bus_stop
microsoft,17.4294,78.34306,bus_stop
mig,17.4861,78.39052,bus_stop
mig,17.48595,78.39089,bus_stop
milestone,17.44374,78.67154,bus_stop
miyakhan gadda,17.40469,78.28569,bus_stop
miyakhan gadda,17.40475,78.28565,bus_stop
mokila,17.43348,78.18643,bus_stop
mokila,17.43372,78.18611,bus_stop
mother dairy,17.3358,78.61421,bus_stop
mothi nagar,17.45429,78.42229,bus_stop
mount opera,17.30667,78.71891,bus_stop
mount opera,17.30645,78.71993,bus_stop
msrd 1 depot,17.40841,78.50325,bus_stop
mudfort,17.45265,78.49467,bus_stop
muknooru,17.20586,78.75096,bus_stop
muktapuram,17.3589,78.80913,bus_stop
nagarjuna circle,17.42579,78.44884,bus_stop
nallavaghu,17.33231,78.48044,bus_stop
narsing,17.38536,78.35536,bus_stop
narsing,17.38547,78.35542,bus_stop
netaji college,17.30683,78.76729,bus_stop
netaji college,17.30657,78.76706,bus_stop
new gitam,17.55031,78.16347,bus_stop
new gitam,17.55005,78.16336,bus_stop
new science,17.39467,78.48551,bus_stop
nizampet village,17.51616,78.38206,bus_stop
odf,17.48777,78.13511,bus_stop
old bowenpally,17.48239,78.47798,bus_stop
paryataka bhavan,17.4342,78.4557,bus_stop
paryataka bhavan pushpak,17.43436,78.45537,bus_stop
patel kunta park,17.49781,78.40912,bus_stop
patny,17.43984,78.49545,bus_stop
pochampally,17.34845,78.82076,bus_stop
poddutur,17.42239,78.20996,bus_stop
poddutur,17.42238,78.2101,bus_stop
pragathi nagar x road,17.5407,78.39354,bus_stop
puranapool,17.36911,78.45843,bus_stop
puranapool,17.36946,78.45875,bus_stop
q city,17.42692,78.33162,bus_stop
raghavapuram,17.42275,78.79063,bus_stop
rahimkhanguda,17.45152,78.79063,bus_stop
raigiri,17.53774,78.93651,bus_stop
raipole,17.20477,78.71517,bus_stop
rajiv gandhi nagar,17.53386,78.43556,bus_stop
ramdev guda,17.37524,78.39594,bus_stop
ramdev guda,17.37538,78.39606,bus_stop
ramoji film city,17.31164,78.68288,bus_stop
ramoji film city,17.31197,78.68159,bus_stop
rc puram,17.51424,78.28421,bus_stop
reddy labs,17.54334,78.37652,bus_stop
rethibowli,17.39552,78.43336,bus_stop
rudrvally,17.40919,78.7851,bus_stop
rythu bazar,17.50682,78.51608,bus_stop
saibaba nagar,17.53599,78.43467,bus_stop
sainagar,17.31449,78.5104,bus_stop
saket,17.49322,78.57699,bus_stop
saket,17.49335,78.57692,bus_stop
sangeeth pushpak,17.44082,78.50617,bus_stop
secretariat pushpak,17.40842,78.47399,bus_stop
secunderabad,17.43474,78.50114,bus_stop
security gate,17.43817,78.65332,bus_stop
select talkies,17.51127,78.51083,bus_stop
select talkies,17.51116,78.51098,bus_stop
seven temples,17.51766,78.51228,bus_stop
sgmp,17.31313,78.67848,bus_stop
shankar pally,17.45595,78.13122,bus_stop
shankar pally,17.45581,78.13108,bus_stop
shilparamam,17.45187,78.38124,bus_stop
shivaji chowk,17.31357,78.50593,bus_stop
shivareddy nagar,17.33779,78.61905,bus_stop
siddharth engineering college,17.41422,78.63933,bus_stop
siddharth engineering college,17.41399,78.6394,bus_stop
sr naik nagar,17.5319,78.44444,bus_stop
sri ramnagar colony,17.48422,78.56556,bus_stop
sriram nagar colony,17.4842,78.56541,bus_stop
sriram nagar hospital,17.461,78.35303,bus_stop
suchitra,17.49889,78.47696,bus_stop
suprabath township,17.40756,78.63933,bus_stop
suraram colony,17.54029,78.43845,bus_stop
suraram colony,17.54024,78.43846,bus_stop
swimming pool,17.459,78.51509,bus_stop
takkalapally,17.00153,78.69018,bus_stop
tallagadda,17.37806,78.44239,bus_stop
tallapalliguda,17.20293,78.73413,bus_stop
tarnaka pushpak,17.42437,78.53659,bus_stop
toopranpet,17.29151,78.76158,bus_stop
toopranpet,17.29135,78.76158,bus_stop
truk yard,17.3197,78.64505,bus_stop
uppal,17.40171,78.56878,bus_stop
uppal pushpak,17.39835,78.5603,bus_stop
uppal x roads,17.40067,78.5599,bus_stop
urudu hall,17.40234,78.48413,bus_stop
v n r college,17.54185,78.38642,bus_stop
vst,17.40453,78.50178,bus_stop
