ac_num,bkng_cancel_rate,cancel_ride,city,date,day_of_week,demand_level,done_ride,granularity,hour,is_peak_hour,is_weekend,month,reg_driver,reg_rider,rider_to_driver_ratio,srch_rqst
,0.5385,7.0,BLR,2023-03-19,6,Medium,6.0,daily,,,1,3,,,,
,0.5,4.0,BLR,2023-03-20,0,Low,4.0,daily,,,0,3,,,,
,0.5,6.0,BLR,2023-03-21,1,Medium,6.0,daily,,,0,3,,,,
,0.5714,4.0,BLR,2023-03-22,2,Low,3.0,daily,,,0,3,,,,
,0.5714,8.0,BLR,2023-03-23,3,Medium,6.0,daily,,,0,3,,,,
,0.4167,5.0,BLR,2023-03-24,4,Medium,7.0,daily,,,0,3,,,,
,0.5556,10.0,BLR,2023-03-25,5,Medium,8.0,daily,,,1,3,,,,
,0.4167,5.0,BLR,2023-03-26,6,Medium,7.0,daily,,,1,3,,,,
,0.6,6.0,BLR,2023-03-27,0,Low,4.0,daily,,,0,3,,,,
,0.7,14.0,BLR,2023-03-28,1,Medium,6.0,daily,,,0,3,,,,
,0.5,5.0,BLR,2023-03-29,2,Low,5.0,daily,,,0,3,,,,
,0.7273,8.0,BLR,2023-03-30,3,Low,3.0,daily,,,0,3,,,,
,0.6154,8.0,BLR,2023-03-31,4,Low,5.0,daily,,,0,3,,,,
,0.7,14.0,BLR,2023-04-01,5,Medium,6.0,daily,,,1,4,,,,
,0.0,0.0,BLR,2023-04-02,6,Medium,8.0,daily,,,1,4,,,,
,0.7391,17.0,BLR,2023-04-03,0,Medium,6.0,daily,,,0,4,,,,
,0.7778,7.0,BLR,2023-04-04,1,Low,2.0,daily,,,0,4,,,,
,0.5714,4.0,BLR,2023-04-05,2,Low,3.0,daily,,,0,4,,,,
,0.3333,3.0,BLR,2023-04-06,3,Medium,6.0,daily,,,0,4,,,,
,0.8462,11.0,BLR,2023-04-07,4,Low,2.0,daily,,,0,4,,,,
,0.3636,4.0,BLR,2023-04-08,5,Medium,7.0,daily,,,1,4,,,,
,0.8125,13.0,BLR,2023-04-09,6,Low,3.0,daily,,,1,4,,,,
,0.6923,9.0,BLR,2023-04-10,0,Low,4.0,daily,,,0,4,,,,
,0.25,1.0,BLR,2023-04-11,1,Low,3.0,daily,,,0,4,,,,
,0.7143,10.0,BLR,2023-04-12,2,Low,4.0,daily,,,0,4,,,,
,0.5833,7.0,BLR,2023-04-13,3,Low,5.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-14,4,Medium,6.0,daily,,,0,4,,,,
,0.6842,13.0,BLR,2023-04-15,5,Medium,6.0,daily,,,1,4,,,,
,0.2222,2.0,BLR,2023-04-16,6,Medium,7.0,daily,,,1,4,,,,
,0.5385,7.0,BLR,2023-04-17,0,Medium,6.0,daily,,,0,4,,,,
,0.4444,4.0,BLR,2023-04-18,1,Low,5.0,daily,,,0,4,,,,
,0.5,7.0,BLR,2023-04-19,2,Medium,7.0,daily,,,0,4,,,,
,0.25,3.0,BLR,2023-04-20,3,Medium,9.0,daily,,,0,4,,,,
,0.4783,11.0,BLR,2023-04-21,4,Medium,12.0,daily,,,0,4,,,,
,0.1818,2.0,BLR,2023-04-22,5,Medium,9.0,daily,,,1,4,,,,
,0.4286,6.0,BLR,2023-04-23,6,Medium,8.0,daily,,,1,4,,,,
,0.7059,12.0,BLR,2023-04-24,0,Low,5.0,daily,,,0,4,,,,
,0.5714,8.0,BLR,2023-04-25,1,Medium,6.0,daily,,,0,4,,,,
,0.6842,13.0,BLR,2023-04-26,2,Medium,6.0,daily,,,0,4,,,,
,0.5333,8.0,BLR,2023-04-27,3,Medium,7.0,daily,,,0,4,,,,
,0.45,9.0,BLR,2023-04-28,4,Medium,11.0,daily,,,0,4,,,,
,0.35,7.0,BLR,2023-04-29,5,Medium,13.0,daily,,,1,4,,,,
,0.4286,6.0,BLR,2023-04-30,6,Medium,8.0,daily,,,1,4,,,,
,0.3571,5.0,BLR,2023-05-01,0,Medium,9.0,daily,,,0,5,,,,
,0.75,15.0,BLR,2023-05-02,1,Low,5.0,daily,,,0,5,,,,
,0.5625,18.0,BLR,2023-05-03,2,Medium,14.0,daily,,,0,5,,,,
,0.4737,9.0,BLR,2023-05-04,3,Medium,10.0,daily,,,0,5,,,,
,0.7273,32.0,BLR,2023-05-05,4,Medium,12.0,daily,,,0,5,,,,
,0.5789,22.0,BLR,2023-05-06,5,Medium,16.0,daily,,,1,5,,,,
,0.8088,55.0,BLR,2023-05-07,6,Medium,13.0,daily,,,1,5,,,,
,0.697,23.0,BLR,2023-05-08,0,Medium,10.0,daily,,,0,5,,,,
,0.4231,11.0,BLR,2023-05-09,1,Medium,15.0,daily,,,0,5,,,,
,0.5,9.0,BLR,2023-05-10,2,Medium,9.0,daily,,,0,5,,,,
,0.4118,7.0,BLR,2023-05-11,3,Medium,10.0,daily,,,0,5,,,,
,0.48,12.0,BLR,2023-05-12,4,Medium,13.0,daily,,,0,5,,,,
,0.3333,5.0,BLR,2023-05-13,5,Medium,10.0,daily,,,1,5,,,,
,0.4091,9.0,BLR,2023-05-14,6,Medium,13.0,daily,,,1,5,,,,
,0.3333,4.0,BLR,2023-05-15,0,Medium,8.0,daily,,,0,5,,,,
,0.3571,10.0,BLR,2023-05-16,1,Medium,18.0,daily,,,0,5,,,,
,0.5,13.0,BLR,2023-05-17,2,Medium,13.0,daily,,,0,5,,,,
,0.4118,7.0,BLR,2023-05-18,3,Medium,10.0,daily,,,0,5,,,,
,0.4444,8.0,BLR,2023-05-19,4,Medium,10.0,daily,,,0,5,,,,
,0.4444,8.0,BLR,2023-05-20,5,Medium,10.0,daily,,,1,5,,,,
,0.5,10.0,BLR,2023-05-21,6,Medium,10.0,daily,,,1,5,,,,
,0.4194,13.0,BLR,2023-05-22,0,Medium,18.0,daily,,,0,5,,,,
,0.4,14.0,BLR,2023-05-23,1,Medium,21.0,daily,,,0,5,,,,
,0.5238,11.0,BLR,2023-05-24,2,Medium,10.0,daily,,,0,5,,,,
,0.32,8.0,BLR,2023-05-25,3,Medium,17.0,daily,,,0,5,,,,
,0.3333,6.0,BLR,2023-05-26,4,Medium,12.0,daily,,,0,5,,,,
,0.625,15.0,BLR,2023-05-27,5,Medium,9.0,daily,,,1,5,,,,
,0.7143,10.0,BLR,2023-05-28,6,Low,4.0,daily,,,1,5,,,,
,0.3529,6.0,BLR,2023-05-29,0,Medium,11.0,daily,,,0,5,,,,
,0.4828,14.0,BLR,2023-05-30,1,Medium,15.0,daily,,,0,5,,,,
,0.3793,11.0,BLR,2023-05-31,2,Medium,18.0,daily,,,0,5,,,,
,0.3333,6.0,BLR,2023-06-01,3,Medium,12.0,daily,,,0,6,,,,
,0.5385,21.0,BLR,2023-06-02,4,Medium,18.0,daily,,,0,6,,,,
,0.1786,5.0,BLR,2023-06-03,5,Medium,23.0,daily,,,1,6,,,,
,0.5161,16.0,BLR,2023-06-04,6,Medium,15.0,daily,,,1,6,,,,
,0.5312,17.0,BLR,2023-06-05,0,Medium,15.0,daily,,,0,6,,,,
,0.0,0.0,BLR,2022-09-03,5,Low,0.0,daily,,,1,9,,,,
,1.0,15.0,BLR,2022-10-07,4,Low,0.0,daily,,,0,10,,,,
,0.1786,5.0,BLR,2022-10-10,0,Medium,23.0,daily,,,0,10,,,,
,1.0,1.0,BLR,2022-10-11,1,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-12,2,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-13,3,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-14,4,Low,0.0,daily,,,0,10,,,,
,1.0,1.0,BLR,2022-10-15,5,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-16,6,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-17,0,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-18,1,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-19,2,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-20,3,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-21,4,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-22,5,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-23,6,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-24,0,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-25,1,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-26,2,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-27,3,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-28,4,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-29,5,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-30,6,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-31,0,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-11-01,1,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-02,2,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-03,3,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-04,4,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-05,5,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-06,6,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-07,0,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-08,1,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-09,2,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-10,3,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-11,4,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-12,5,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-13,6,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-14,0,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-15,1,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-16,2,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-17,3,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-18,4,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-19,5,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-20,6,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-21,0,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-22,1,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-23,2,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-24,3,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-25,4,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-26,5,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-27,6,Low,0.0,daily,,,1,11,,,,
,0.0,0.0,BLR,2022-11-28,0,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-29,1,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-11-30,2,Low,0.0,daily,,,0,11,,,,
,0.0,0.0,BLR,2022-12-01,3,Low,0.0,daily,,,0,12,,,,
,1.0,2.0,BLR,2022-12-02,4,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-03,5,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-04,6,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-05,0,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-06,1,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-07,2,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-08,3,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-09,4,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-10,5,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-11,6,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-12,0,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-13,1,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-14,2,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-15,3,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-16,4,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-17,5,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-18,6,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-19,0,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-20,1,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-21,2,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-22,3,Low,0.0,daily,,,0,12,,,,
,1.0,1.0,BLR,2022-12-23,4,Low,0.0,daily,,,0,12,,,,
,1.0,1.0,BLR,2022-12-24,5,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-25,6,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2022-12-26,0,Low,0.0,daily,,,0,12,,,,
,1.0,4.0,BLR,2022-12-27,1,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-28,2,Low,0.0,daily,,,0,12,,,,
,1.0,1.0,BLR,2022-12-29,3,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-30,4,Low,0.0,daily,,,0,12,,,,
,0.0,0.0,BLR,2022-12-31,5,Low,0.0,daily,,,1,12,,,,
,0.0,0.0,BLR,2023-01-01,6,Low,0.0,daily,,,1,1,,,,
,1.0,1.0,BLR,2023-01-02,0,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-03,1,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-04,2,Low,0.0,daily,,,0,1,,,,
,1.0,1.0,BLR,2023-01-05,3,Low,0.0,daily,,,0,1,,,,
,1.0,2.0,BLR,2023-01-06,4,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-07,5,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-08,6,Low,0.0,daily,,,1,1,,,,
,1.0,2.0,BLR,2023-01-09,0,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-10,1,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-11,2,Low,1.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-12,3,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-13,4,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-14,5,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-15,6,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-16,0,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-17,1,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-18,2,Low,1.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-19,3,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-20,4,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-21,5,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-22,6,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-23,0,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-24,1,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-25,2,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-26,3,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-27,4,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-28,5,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-29,6,Low,0.0,daily,,,1,1,,,,
,0.0,0.0,BLR,2023-01-30,0,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-01-31,1,Low,0.0,daily,,,0,1,,,,
,0.0,0.0,BLR,2023-02-01,2,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-02,3,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-03,4,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-04,5,Low,0.0,daily,,,1,2,,,,
,0.0,0.0,BLR,2023-02-05,6,Low,0.0,daily,,,1,2,,,,
,0.0,0.0,BLR,2023-02-06,0,Low,0.0,daily,,,0,2,,,,
,1.0,1.0,BLR,2023-02-07,1,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-08,2,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-09,3,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-10,4,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-11,5,Low,0.0,daily,,,1,2,,,,
,1.0,1.0,BLR,2023-02-12,6,Low,0.0,daily,,,1,2,,,,
,0.0,0.0,BLR,2023-02-13,0,Low,0.0,daily,,,0,2,,,,
,0.5,1.0,BLR,2023-02-14,1,Low,1.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-15,2,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-16,3,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-17,4,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-18,5,Low,0.0,daily,,,1,2,,,,
,0.0,0.0,BLR,2023-02-19,6,Low,1.0,daily,,,1,2,,,,
,1.0,1.0,BLR,2023-02-20,0,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-21,1,Low,0.0,daily,,,0,2,,,,
,1.0,1.0,BLR,2023-02-22,2,Low,0.0,daily,,,0,2,,,,
,1.0,1.0,BLR,2023-02-23,3,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-24,4,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-25,5,Low,0.0,daily,,,1,2,,,,
,0.0,0.0,BLR,2023-02-26,6,Low,1.0,daily,,,1,2,,,,
,1.0,1.0,BLR,2023-02-27,0,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-02-28,1,Low,0.0,daily,,,0,2,,,,
,0.0,0.0,BLR,2023-03-01,2,Low,1.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-02,3,Low,0.0,daily,,,0,3,,,,
,0.8,4.0,BLR,2023-03-03,4,Low,1.0,daily,,,0,3,,,,
,0.3333,1.0,BLR,2023-03-04,5,Low,2.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-05,6,Low,0.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-06,0,Low,0.0,daily,,,0,3,,,,
,1.0,1.0,BLR,2023-03-07,1,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-08,2,Low,1.0,daily,,,0,3,,,,
,1.0,2.0,BLR,2023-03-09,3,Low,0.0,daily,,,0,3,,,,
,1.0,2.0,BLR,2023-03-10,4,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-11,5,Low,0.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-12,6,Low,0.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-13,0,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-14,1,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-15,2,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-16,3,Low,0.0,daily,,,0,3,,,,
,1.0,1.0,BLR,2023-03-17,4,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-18,5,Low,1.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-19,6,Low,0.0,daily,,,1,3,,,,
,0.0,0.0,BLR,2023-03-20,0,Low,0.0,daily,,,0,3,,,,
,1.0,1.0,BLR,2023-03-21,1,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-22,2,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-23,3,Low,1.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-24,4,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-25,5,Low,0.0,daily,,,1,3,,,,
,0.3333,1.0,BLR,2023-03-26,6,Low,2.0,daily,,,1,3,,,,
,0.8571,6.0,BLR,2023-03-27,0,Low,1.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-28,1,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-29,2,Low,0.0,daily,,,0,3,,,,
,0.0,0.0,BLR,2023-03-30,3,Low,0.0,daily,,,0,3,,,,
,1.0,1.0,BLR,2023-03-31,4,Low,0.0,daily,,,0,3,,,,
,1.0,1.0,BLR,2023-04-01,5,Low,0.0,daily,,,1,4,,,,
,1.0,2.0,BLR,2023-04-02,6,Low,0.0,daily,,,1,4,,,,
,0.0,0.0,BLR,2023-04-03,0,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-04,1,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-05,2,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-06,3,Low,1.0,daily,,,0,4,,,,
,0.5,1.0,BLR,2023-04-07,4,Low,1.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-08,5,Low,0.0,daily,,,1,4,,,,
,0.0,0.0,BLR,2023-04-09,6,Low,0.0,daily,,,1,4,,,,
,0.6667,2.0,BLR,2023-04-10,0,Low,1.0,daily,,,0,4,,,,
,0.5,1.0,BLR,2023-04-11,1,Low,1.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-12,2,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-13,3,Low,0.0,daily,,,0,4,,,,
,1.0,1.0,BLR,2023-04-14,4,Low,0.0,daily,,,0,4,,,,
,1.0,4.0,BLR,2023-04-15,5,Low,0.0,daily,,,1,4,,,,
,0.0,0.0,BLR,2023-04-16,6,Low,0.0,daily,,,1,4,,,,
,0.5,1.0,BLR,2023-04-17,0,Low,1.0,daily,,,0,4,,,,
,0.25,1.0,BLR,2023-04-18,1,Low,3.0,daily,,,0,4,,,,
,1.0,1.0,BLR,2023-04-19,2,Low,0.0,daily,,,0,4,,,,
,0.6667,2.0,BLR,2023-04-20,3,Low,1.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-21,4,Low,0.0,daily,,,0,4,,,,
,0.5,1.0,BLR,2023-04-22,5,Low,1.0,daily,,,1,4,,,,
,0.0,0.0,BLR,2023-04-23,6,Low,1.0,daily,,,1,4,,,,
,0.6667,2.0,BLR,2023-04-24,0,Low,1.0,daily,,,0,4,,,,
,1.0,2.0,BLR,2023-04-25,1,Low,0.0,daily,,,0,4,,,,
,1.0,1.0,BLR,2023-04-26,2,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-27,3,Low,0.0,daily,,,0,4,,,,
,1.0,6.0,BLR,2023-04-28,4,Low,0.0,daily,,,0,4,,,,
,0.0,0.0,BLR,2023-04-29,5,Low,1.0,daily,,,1,4,,,,
,0.25,2.0,BLR,2023-04-30,6,Medium,6.0,daily,,,1,4,,,,
,0.5,1.0,BLR,2023-05-01,0,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-02,1,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-03,2,Low,2.0,daily,,,0,5,,,,
,0.5,1.0,BLR,2023-05-04,3,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-05,4,Low,0.0,daily,,,0,5,,,,
,1.0,1.0,BLR,2023-05-06,5,Low,0.0,daily,,,1,5,,,,
,0.8333,5.0,BLR,2023-05-07,6,Low,1.0,daily,,,1,5,,,,
,0.4,2.0,BLR,2023-05-08,0,Low,3.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-09,1,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-10,2,Low,0.0,daily,,,0,5,,,,
,1.0,1.0,BLR,2023-05-11,3,Low,0.0,daily,,,0,5,,,,
,0.6667,2.0,BLR,2023-05-12,4,Low,1.0,daily,,,0,5,,,,
,1.0,1.0,BLR,2023-05-13,5,Low,0.0,daily,,,1,5,,,,
,0.0,0.0,BLR,2023-05-14,6,Low,2.0,daily,,,1,5,,,,
,0.75,3.0,BLR,2023-05-15,0,Low,1.0,daily,,,0,5,,,,
,0.6,3.0,BLR,2023-05-16,1,Low,2.0,daily,,,0,5,,,,
,0.8,4.0,BLR,2023-05-17,2,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-05-18,3,Low,2.0,daily,,,0,5,,,,
,0.5,2.0,BLR,2023-05-19,4,Low,2.0,daily,,,0,5,,,,
,0.3333,1.0,BLR,2023-05-20,5,Low,2.0,daily,,,1,5,,,,
,1.0,4.0,BLR,2023-05-21,6,Low,0.0,daily,,,1,5,,,,
,1.0,3.0,BLR,2023-05-22,0,Low,0.0,daily,,,0,5,,,,
,0.8,8.0,BLR,2023-05-23,1,Low,2.0,daily,,,0,5,,,,
,1.0,1.0,BLR,2023-05-24,2,Low,0.0,daily,,,0,5,,,,
,1.0,3.0,BLR,2023-05-25,3,Low,0.0,daily,,,0,5,,,,
,0.6667,2.0,BLR,2023-05-26,4,Low,1.0,daily,,,0,5,,,,
,0.6667,6.0,BLR,2023-05-27,5,Low,3.0,daily,,,1,5,,,,
,0.5,1.0,BLR,2023-05-28,6,Low,1.0,daily,,,1,5,,,,
,1.0,1.0,BLR,2023-05-29,0,Low,0.0,daily,,,0,5,,,,
,1.0,2.0,BLR,2023-05-30,1,Low,0.0,daily,,,0,5,,,,
,0.8,4.0,BLR,2023-05-31,2,Low,1.0,daily,,,0,5,,,,
,0.0,0.0,BLR,2023-06-01,3,Low,1.0,daily,,,0,6,,,,
,1.0,8.0,BLR,2023-06-02,4,Low,0.0,daily,,,0,6,,,,
,0.3333,1.0,BLR,2023-06-03,5,Low,2.0,daily,,,1,6,,,,
,0.0,0.0,BLR,2023-06-04,6,Low,3.0,daily,,,1,6,,,,
,0.5,2.0,BLR,2023-06-05,0,Low,2.0,daily,,,0,6,,,,
,0.0,0.0,BLR,2022-10-10,0,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-11,1,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-15,5,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-16,6,Low,0.0,daily,,,1,10,,,,
,0.0,0.0,BLR,2022-10-17,0,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-18,1,Low,0.0,daily,,,0,10,,,,
,0.0,0.0,BLR,2022-10-20,3,Low,0.0,daily,,,0,10,,,,
