date,day_of_week,month,is_weekend,city,demand_level,reg_rider,reg_driver,rider_to_driver_ratio,done_ride,cancel_ride,bkng_cancel_rate
2023-03-29,2,3,0,BLR,High,,,,316,196,0.3828
2023-03-30,3,3,0,BLR,High,,,,300,177,0.3711
2023-03-31,4,3,0,BLR,High,,,,372,184,0.3303
2023-04-01,5,4,1,BLR,High,,,,393,225,0.3641
2023-04-02,6,4,1,BLR,High,,,,318,189,0.3728
2023-04-03,0,4,0,BLR,High,,,,388,191,0.3299
2023-04-04,1,4,0,BLR,High,,,,339,135,0.2848
2023-04-05,2,4,0,BLR,High,,,,414,189,0.3134
2023-04-06,3,4,0,BLR,High,,,,431,189,0.3048
2023-04-07,4,4,0,BLR,High,,,,402,254,0.3872
2023-04-08,5,4,1,BLR,High,,,,453,164,0.2658
2023-04-09,6,4,1,BLR,High,,,,330,226,0.4065
2023-04-10,0,4,0,BLR,High,,,,488,250,0.3383
2023-04-11,1,4,0,BLR,High,,,,422,208,0.3302
2023-04-12,2,4,0,BLR,High,,,,493,194,0.282
2023-04-13,3,4,0,BLR,High,,,,476,200,0.2959
2023-04-14,4,4,0,BLR,High,,,,445,190,0.2992
2023-04-15,5,4,1,BLR,High,,,,499,217,0.3031
2023-04-16,6,4,1,BLR,High,,,,367,207,0.3606
2023-04-17,0,4,0,BLR,High,,,,536,239,0.3084
2023-04-18,1,4,0,BLR,High,,,,490,187,0.2762
2023-04-19,2,4,0,BLR,High,,,,485,257,0.3464
2023-04-20,3,4,0,BLR,High,,,,491,224,0.3133
2023-04-21,4,4,0,BLR,High,,,,553,248,0.3096
2023-04-22,5,4,1,BLR,High,,,,454,218,0.3244
2023-04-23,6,4,1,BLR,High,,,,472,215,0.313
2023-04-24,0,4,0,BLR,High,,,,550,252,0.3142
2023-04-25,1,4,0,BLR,High,,,,529,214,0.288
2023-04-26,2,4,0,BLR,High,,,,557,255,0.3133
2023-04-27,3,4,0,BLR,High,,,,594,280,0.3204
2023-04-28,4,4,0,BLR,High,,,,609,288,0.3211
2023-04-29,5,4,1,BLR,High,,,,660,408,0.382
2023-04-30,6,4,1,BLR,High,,,,600,364,0.3776
2023-05-01,0,5,0,BLR,High,,,,536,283,0.3455
2023-05-02,1,5,0,BLR,High,,,,721,306,0.298
2023-05-03,2,5,0,BLR,High,,,,685,316,0.3157
2023-05-04,3,5,0,BLR,High,,,,700,363,0.3415
2023-05-05,4,5,0,BLR,High,,,,681,358,0.3446
2023-05-06,5,5,1,BLR,High,,,,638,427,0.4009
2023-05-07,6,5,1,BLR,High,,,,627,535,0.4604
2023-05-08,0,5,0,BLR,High,,,,715,681,0.4878
2023-05-09,1,5,0,BLR,High,,,,745,400,0.3493
2023-05-10,2,5,0,BLR,High,,,,519,275,0.3463
2023-05-11,3,5,0,BLR,High,,,,739,324,0.3048
2023-05-12,4,5,0,BLR,High,,,,812,335,0.2921
2023-05-13,5,5,1,BLR,High,,,,657,320,0.3275
2023-05-14,6,5,1,BLR,High,,,,669,364,0.3524
2023-05-15,0,5,0,BLR,High,,,,799,471,0.3709
2023-05-16,1,5,0,BLR,High,,,,775,508,0.3959
2023-05-17,2,5,0,BLR,High,,,,794,551,0.4097
2023-05-18,3,5,0,BLR,High,,,,757,364,0.3247
2023-05-19,4,5,0,BLR,High,,,,777,588,0.4308
2023-05-20,5,5,1,BLR,High,,,,851,525,0.3815
2023-05-21,6,5,1,BLR,High,,,,749,535,0.4167
2023-05-22,0,5,0,BLR,High,,,,958,881,0.4791
2023-05-23,1,5,0,BLR,High,,,,855,416,0.3273
2023-05-24,2,5,0,BLR,High,,,,909,436,0.3242
2023-05-25,3,5,0,BLR,High,,,,879,416,0.3212
2023-05-26,4,5,0,BLR,High,,,,891,428,0.3267
2023-05-27,5,5,1,BLR,High,,,,898,480,0.3493
2023-05-28,6,5,1,BLR,High,,,,796,499,0.3865
2023-05-29,0,5,0,BLR,High,,,,859,399,0.3179
2023-05-30,1,5,0,BLR,High,,,,832,413,0.3328
2023-05-31,2,5,0,BLR,High,,,,937,437,0.318
2023-06-01,3,6,0,BLR,High,,,,908,475,0.3435
2023-06-02,4,6,0,BLR,High,,,,942,423,0.3099
2023-06-03,5,6,1,BLR,High,,,,1040,448,0.3011
2023-06-04,6,6,1,BLR,High,,,,806,396,0.3295
2023-06-05,0,6,0,BLR,High,,,,961,450,0.3189
2022-09-02,4,9,0,BLR,Low,,,,0,0,0.0
2022-09-04,6,9,1,BLR,Low,,,,0,0,0.0
2022-09-12,0,9,0,BLR,Low,,,,0,0,0.0
2022-09-14,2,9,0,BLR,Low,,,,0,0,0.0
2022-09-15,3,9,0,BLR,Low,,,,1,0,0.0
2022-09-17,5,9,1,BLR,Low,,,,0,0,0.0
2022-09-18,6,9,1,BLR,Low,,,,0,0,0.0
2022-09-20,1,9,0,BLR,Low,,,,0,0,0.0
2022-09-21,2,9,0,BLR,Low,,,,0,0,0.0
2022-09-22,3,9,0,BLR,Low,,,,0,0,0.0
2022-09-24,5,9,1,BLR,Low,,,,0,0,0.0
2022-09-30,4,9,0,BLR,Low,,,,2,0,0.0
2022-10-03,0,10,0,BLR,Low,,,,0,0,0.0
2022-10-04,1,10,0,BLR,Low,,,,0,0,0.0
2022-10-05,2,10,0,BLR,Low,,,,0,1,1.0
2022-10-08,5,10,1,BLR,Low,,,,0,0,0.0
2022-10-09,6,10,1,BLR,Low,,,,0,0,0.0
2022-10-10,0,10,0,BLR,Low,,,,0,0,0.0
2022-10-11,1,10,0,BLR,Low,,,,5,1,0.1667
2022-10-12,2,10,0,BLR,Medium,,,,8,17,0.68
2022-10-13,3,10,0,BLR,Medium,,,,12,15,0.5556
2022-10-14,4,10,0,BLR,Medium,,,,13,18,0.5806
2022-10-15,5,10,1,BLR,Medium,,,,11,27,0.7105
2022-10-16,6,10,1,BLR,Low,,,,2,10,0.8333
2022-10-17,0,10,0,BLR,Low,,,,4,13,0.7647
2022-10-18,1,10,0,BLR,Medium,,,,6,10,0.625
2022-10-19,2,10,0,BLR,Medium,,,,7,12,0.6316
2022-10-20,3,10,0,BLR,Low,,,,4,6,0.6
2022-10-21,4,10,0,BLR,Medium,,,,6,6,0.5
2022-10-22,5,10,1,BLR,Medium,,,,11,22,0.6667
2022-10-23,6,10,1,BLR,Medium,,,,6,4,0.4
2022-10-24,0,10,0,BLR,Medium,,,,7,12,0.6316
2022-10-25,1,10,0,BLR,Medium,,,,6,5,0.4545
2022-10-26,2,10,0,BLR,Low,,,,5,16,0.7619
2022-10-27,3,10,0,BLR,Medium,,,,8,14,0.6364
2022-10-28,4,10,0,BLR,Medium,,,,9,14,0.6087
2022-10-29,5,10,1,BLR,Medium,,,,10,17,0.6296
2022-10-30,6,10,1,BLR,Medium,,,,10,17,0.6296
2022-10-31,0,10,0,BLR,Medium,,,,11,9,0.45
2022-11-01,1,11,0,BLR,Medium,,,,28,32,0.5333
2022-11-02,2,11,0,BLR,Medium,,,,39,45,0.5357
2022-11-03,3,11,0,BLR,Medium,,,,40,36,0.4737
2022-11-04,4,11,0,BLR,Medium,,,,39,54,0.5806
2022-11-05,5,11,1,BLR,Medium,,,,56,51,0.4766
2022-11-06,6,11,1,BLR,Medium,,,,61,42,0.4078
2022-11-07,0,11,0,BLR,Medium,,,,61,34,0.3579
2022-11-08,1,11,0,BLR,Medium,,,,43,30,0.411
2022-11-09,2,11,0,BLR,Medium,,,,40,33,0.4521
2022-11-10,3,11,0,BLR,Medium,,,,35,58,0.6237
2022-11-11,4,11,0,BLR,Medium,,,,25,31,0.5536
2022-11-12,5,11,1,BLR,Medium,,,,58,52,0.4727
2022-11-13,6,11,1,BLR,Medium,,,,49,36,0.4235
2022-11-14,0,11,0,BLR,Medium,,,,31,10,0.2381
2022-11-15,1,11,0,BLR,Medium,,,,47,21,0.3088
2022-11-16,2,11,0,BLR,Medium,,,,60,33,0.3548
2022-11-17,3,11,0,BLR,Medium,,,,51,37,0.4205
2022-11-18,4,11,0,BLR,Medium,,,,56,29,0.3412
2022-11-19,5,11,1,BLR,Medium,,,,45,76,0.6281
2022-11-20,6,11,1,BLR,Medium,,,,44,64,0.5926
2022-11-21,0,11,0,BLR,Medium,,,,53,46,0.4646
2022-11-22,1,11,0,BLR,Medium,,,,65,50,0.4348
2022-11-23,2,11,0,BLR,Medium,,,,65,52,0.4444
2022-11-24,3,11,0,BLR,Medium,,,,64,57,0.4711
2022-11-25,4,11,0,BLR,Medium,,,,59,48,0.4486
2022-11-26,5,11,1,BLR,Medium,,,,66,49,0.4261
2022-11-27,6,11,1,BLR,Medium,,,,51,28,0.3544
2022-11-28,0,11,0,BLR,Medium,,,,74,46,0.3833
2022-11-29,1,11,0,BLR,Medium,,,,82,27,0.2477
2022-11-30,2,11,0,BLR,Medium,,,,71,64,0.4741
2022-12-01,3,12,0,BLR,Medium,,,,61,47,0.4352
2022-12-02,4,12,0,BLR,Medium,,,,72,74,0.5068
2022-12-03,5,12,1,BLR,Medium,,,,72,56,0.4375
2022-12-04,6,12,1,BLR,Medium,,,,44,33,0.4286
2022-12-05,0,12,0,BLR,Medium,,,,60,32,0.3478
2022-12-06,1,12,0,BLR,Medium,,,,74,60,0.4478
2022-12-07,2,12,0,BLR,Medium,,,,67,44,0.3964
2022-12-08,3,12,0,BLR,Medium,,,,74,33,0.3084
2022-12-09,4,12,0,BLR,Medium,,,,58,50,0.463
2022-12-10,5,12,1,BLR,Medium,,,,104,149,0.5889
2022-12-11,6,12,1,BLR,Medium,,,,79,82,0.5093
2022-12-12,0,12,0,BLR,Medium,,,,78,96,0.5517
2022-12-13,1,12,0,BLR,Medium,,,,69,49,0.4153
2022-12-14,2,12,0,BLR,Medium,,,,87,76,0.4663
2022-12-15,3,12,0,BLR,Medium,,,,74,61,0.4519
2022-12-16,4,12,0,BLR,Medium,,,,63,63,0.5
2022-12-17,5,12,1,BLR,Medium,,,,87,118,0.5756
2022-12-18,6,12,1,BLR,Medium,,,,68,65,0.4887
2022-12-19,0,12,0,BLR,Medium,,,,85,69,0.4481
2022-12-20,1,12,0,BLR,Medium,,,,90,65,0.4194
2022-12-21,2,12,0,BLR,Medium,,,,77,73,0.4867
2022-12-22,3,12,0,BLR,Medium,,,,98,68,0.4096
2022-12-23,4,12,0,BLR,Medium,,,,76,95,0.5556
2022-12-24,5,12,1,BLR,Medium,,,,92,123,0.5721
2022-12-25,6,12,1,BLR,Medium,,,,71,90,0.559
2022-12-26,0,12,0,BLR,Medium,,,,109,80,0.4233
2022-12-27,1,12,0,BLR,Medium,,,,83,73,0.4679
2022-12-28,2,12,0,BLR,Medium,,,,89,78,0.4671
2022-12-29,3,12,0,BLR,Medium,,,,93,122,0.5648
2022-12-30,4,12,0,BLR,Medium,,,,94,130,0.5804
2022-12-31,5,12,1,BLR,Medium,,,,115,133,0.5363
2023-01-01,6,1,1,BLR,Medium,,,,81,85,0.512
2023-01-02,0,1,0,BLR,Medium,,,,121,124,0.5061
2023-01-03,1,1,0,BLR,Medium,,,,101,87,0.4628
2023-01-04,2,1,0,BLR,Medium,,,,136,121,0.4708
2023-01-05,3,1,0,BLR,Medium,,,,116,109,0.4844
2023-01-06,4,1,0,BLR,Medium,,,,115,121,0.5127
2023-01-07,5,1,1,BLR,Medium,,,,142,122,0.4621
2023-01-08,6,1,1,BLR,Medium,,,,105,101,0.4903
2023-01-09,0,1,0,BLR,Medium,,,,139,107,0.435
2023-01-10,1,1,0,BLR,Medium,,,,127,131,0.5078
2023-01-11,2,1,0,BLR,Medium,,,,124,104,0.4561
2023-01-12,3,1,0,BLR,Medium,,,,131,108,0.4519
2023-01-13,4,1,0,BLR,Medium,,,,115,89,0.4363
2023-01-14,5,1,1,BLR,Medium,,,,114,80,0.4124
2023-01-15,6,1,1,BLR,Medium,,,,83,52,0.3852
2023-01-16,0,1,0,BLR,Medium,,,,109,68,0.3842
2023-01-17,1,1,0,BLR,Medium,,,,137,71,0.3413
2023-01-18,2,1,0,BLR,Medium,,,,149,86,0.366
2023-01-19,3,1,0,BLR,Medium,,,,144,88,0.3793
2023-01-20,4,1,0,BLR,Medium,,,,154,93,0.3765
2023-01-21,5,1,1,BLR,Medium,,,,135,87,0.3919
2023-01-22,6,1,1,BLR,Medium,,,,100,67,0.4012
2023-01-23,0,1,0,BLR,High,,,,164,97,0.3716
2023-01-24,1,1,0,BLR,Medium,,,,124,97,0.4389
2023-01-25,2,1,0,BLR,High,,,,184,133,0.4196
2023-01-26,3,1,0,BLR,Medium,,,,147,90,0.3797
2023-01-27,4,1,0,BLR,High,,,,166,95,0.364
2023-01-28,5,1,1,BLR,High,,,,203,110,0.3503
2023-01-29,6,1,1,BLR,Medium,,,,115,85,0.425
2023-01-30,0,1,0,BLR,High,,,,182,112,0.381
2023-01-31,1,1,0,BLR,High,,,,196,113,0.3657
2023-02-01,2,2,0,BLR,High,,,,194,83,0.2986
2023-02-02,3,2,0,BLR,High,,,,190,99,0.3426
2023-02-03,4,2,0,BLR,High,,,,198,124,0.3851
2023-02-04,5,2,1,BLR,High,,,,222,129,0.3675
2023-02-05,6,2,1,BLR,High,,,,166,80,0.3252
2023-02-06,0,2,0,BLR,High,,,,171,123,0.4184
2023-02-07,1,2,0,BLR,High,,,,215,102,0.3208
2023-02-08,2,2,0,BLR,High,,,,232,126,0.352
2023-02-09,3,2,0,BLR,High,,,,209,125,0.3743
2023-02-10,4,2,0,BLR,High,,,,213,117,0.3545
2023-02-11,5,2,1,BLR,High,,,,228,121,0.3467
2023-02-12,6,2,1,BLR,High,,,,214,91,0.2984
2023-02-13,0,2,0,BLR,High,,,,273,161,0.371
2023-02-14,1,2,0,BLR,High,,,,231,132,0.3636
2023-02-15,2,2,0,BLR,High,,,,243,166,0.4059
2023-02-16,3,2,0,BLR,High,,,,238,137,0.3653
2023-02-17,4,2,0,BLR,High,,,,255,137,0.3495
2023-02-18,5,2,1,BLR,High,,,,166,127,0.432
2023-02-19,6,2,1,BLR,High,,,,198,130,0.3963
2023-02-20,0,2,0,BLR,High,,,,276,144,0.3429
2023-02-21,1,2,0,BLR,High,,,,271,133,0.3292
2023-02-22,2,2,0,BLR,High,,,,306,195,0.3892
2023-02-23,3,2,0,BLR,High,,,,312,193,0.3822
2023-02-24,4,2,0,BLR,High,,,,258,133,0.3402
2023-02-25,5,2,1,BLR,High,,,,289,176,0.3785
2023-02-26,6,2,1,BLR,High,,,,228,174,0.4328
2023-02-27,0,2,0,BLR,High,,,,347,178,0.339
2023-02-28,1,2,0,BLR,High,,,,296,147,0.3318
2023-03-01,2,3,0,BLR,High,,,,327,162,0.3313
2023-03-02,3,3,0,BLR,High,,,,332,158,0.3224
2023-03-03,4,3,0,BLR,High,,,,302,146,0.3259
2023-03-04,5,3,1,BLR,High,,,,357,217,0.378
2023-03-05,6,3,1,BLR,High,,,,280,174,0.3833
2023-03-06,0,3,0,BLR,High,,,,395,209,0.3455
2023-03-07,1,3,0,BLR,High,,,,325,181,0.3577
2023-03-08,2,3,0,BLR,High,,,,370,196,0.3463
2023-03-09,3,3,0,BLR,High,,,,406,206,0.3366
2023-03-10,4,3,0,BLR,High,,,,409,211,0.3381
2023-03-11,5,3,1,BLR,High,,,,444,244,0.3547
2023-03-12,6,3,1,BLR,High,,,,391,200,0.3384
2023-03-13,0,3,0,BLR,High,,,,514,247,0.3246
2023-03-14,1,3,0,BLR,High,,,,423,222,0.3442
2023-03-15,2,3,0,BLR,High,,,,485,226,0.3179
2023-03-16,3,3,0,BLR,High,,,,482,260,0.3504
2023-03-17,4,3,0,BLR,High,,,,496,260,0.3439
2023-03-18,5,3,1,BLR,High,,,,548,287,0.3437
2023-03-19,6,3,1,BLR,High,,,,422,230,0.3528
2023-03-20,0,3,0,BLR,High,,,,434,356,0.4506
2023-03-21,1,3,0,BLR,High,,,,565,243,0.3007
2023-03-22,2,3,0,BLR,High,,,,307,149,0.3268
2023-03-23,3,3,0,BLR,High,,,,590,366,0.3828
2023-03-24,4,3,0,BLR,High,,,,573,330,0.3654
2023-03-25,5,3,1,BLR,High,,,,548,274,0.3333
2023-03-26,6,3,1,BLR,High,,,,509,220,0.3018
2023-03-27,0,3,0,BLR,High,,,,657,389,0.3719
2023-03-28,1,3,0,BLR,High,,,,657,339,0.3404
2023-03-29,2,3,0,BLR,High,,,,636,403,0.3879
2023-03-30,3,3,0,BLR,High,,,,595,324,0.3526
2023-03-31,4,3,0,BLR,High,,,,666,354,0.3471
2023-04-01,5,4,1,BLR,High,,,,713,404,0.3617
2023-04-02,6,4,1,BLR,High,,,,575,331,0.3653
2023-04-03,0,4,0,BLR,High,,,,795,455,0.364
2023-04-04,1,4,0,BLR,High,,,,617,310,0.3344
2023-04-05,2,4,0,BLR,High,,,,747,363,0.327
2023-04-06,3,4,0,BLR,High,,,,805,412,0.3383
2023-04-07,4,4,0,BLR,High,,,,694,338,0.3275
2023-04-08,5,4,1,BLR,High,,,,762,357,0.319
2023-04-09,6,4,1,BLR,High,,,,669,370,0.3561
2023-04-10,0,4,0,BLR,High,,,,938,474,0.3357
2023-04-11,1,4,0,BLR,High,,,,857,386,0.3105
2023-04-12,2,4,0,BLR,High,,,,860,397,0.3158
2023-04-13,3,4,0,BLR,High,,,,890,385,0.302
2023-04-14,4,4,0,BLR,High,,,,809,383,0.3213
2023-04-15,5,4,1,BLR,High,,,,920,441,0.324
2023-04-16,6,4,1,BLR,High,,,,753,387,0.3395
2023-04-17,0,4,0,BLR,High,,,,999,508,0.3371
2023-04-18,1,4,0,BLR,High,,,,944,430,0.313
2023-04-19,2,4,0,BLR,High,,,,949,477,0.3345
2023-04-20,3,4,0,BLR,High,,,,856,437,0.338
2023-04-21,4,4,0,BLR,High,,,,1018,481,0.3207
2023-04-22,5,4,1,BLR,High,,,,894,500,0.3587
2023-04-23,6,4,1,BLR,High,,,,889,497,0.3586
2023-04-24,0,4,0,BLR,High,,,,1090,559,0.339
2023-04-25,1,4,0,BLR,High,,,,1038,480,0.3162
2023-04-26,2,4,0,BLR,High,,,,1032,524,0.3372
2023-04-27,3,4,0,BLR,High,,,,1080,536,0.3317
2023-04-28,4,4,0,BLR,High,,,,1094,564,0.3402
2023-04-29,5,4,1,BLR,High,,,,1146,750,0.3956
2023-04-30,6,4,1,BLR,High,,,,1058,644,0.3784
2023-05-01,0,5,0,BLR,High,,,,928,594,0.3903
2023-05-02,1,5,0,BLR,High,,,,1324,705,0.3475
2023-05-03,2,5,0,BLR,High,,,,1250,637,0.3376
2023-05-04,3,5,0,BLR,High,,,,1317,658,0.333
2023-05-05,4,5,0,BLR,High,,,,1277,642,0.3345
2023-05-06,5,5,1,BLR,High,,,,1223,866,0.4146
2023-05-07,6,5,1,BLR,High,,,,1108,789,0.4159
2023-05-08,0,5,0,BLR,High,,,,1381,955,0.4088
2023-05-09,1,5,0,BLR,High,,,,1375,737,0.349
2023-05-10,2,5,0,BLR,High,,,,1009,553,0.3538
2023-05-11,3,5,0,BLR,High,,,,1414,783,0.3564
2023-05-12,4,5,0,BLR,High,,,,1386,740,0.3481
2023-05-13,5,5,1,BLR,High,,,,1332,828,0.3832
2023-05-14,6,5,1,BLR,High,,,,1284,699,0.3525
2023-05-15,0,5,0,BLR,High,,,,1596,804,0.335
2023-05-16,1,5,0,BLR,High,,,,1414,810,0.3642
2023-05-17,2,5,0,BLR,High,,,,1555,885,0.3627
2023-05-18,3,5,0,BLR,High,,,,1409,738,0.3437
2023-05-19,4,5,0,BLR,High,,,,1419,801,0.3608
2023-05-20,5,5,1,BLR,High,,,,1613,1024,0.3883
2023-05-21,6,5,1,BLR,High,,,,1307,925,0.4141
2023-05-22,0,5,0,BLR,High,,,,1715,1033,0.3759
2023-05-23,1,5,0,BLR,High,,,,1607,908,0.361
2023-05-24,2,5,0,BLR,High,,,,1680,917,0.3531
2023-05-25,3,5,0,BLR,High,,,,1596,735,0.3153
2023-05-26,4,5,0,BLR,High,,,,1588,756,0.3247
2023-05-27,5,5,1,BLR,High,,,,1639,774,0.3218
2023-05-28,6,5,1,BLR,High,,,,1356,815,0.3757
2023-05-29,0,5,0,BLR,High,,,,1728,867,0.3347
2023-05-30,1,5,0,BLR,High,,,,1664,827,0.3329
2023-05-31,2,5,0,BLR,High,,,,1747,821,0.3197
2023-06-01,3,6,0,BLR,High,,,,1699,866,0.3376
2023-06-02,4,6,0,BLR,High,,,,1708,856,0.3339
2023-06-03,5,6,1,BLR,High,,,,1993,930,0.3182
2023-06-04,6,6,1,BLR,High,,,,1519,738,0.327
2023-06-05,0,6,0,BLR,High,,,,1821,905,0.332
2022-09-02,4,9,0,BLR,Low,,,,0,0,0.0
2022-09-18,6,9,1,BLR,Low,,,,0,0,0.0
2022-10-10,0,10,0,BLR,Low,,,,0,0,0.0
2022-10-11,1,10,0,BLR,Low,,,,2,3,0.6
2022-10-12,2,10,0,BLR,Medium,,,,10,12,0.5455
2022-10-13,3,10,0,BLR,Low,,,,4,14,0.7778
2022-10-14,4,10,0,BLR,Low,,,,5,30,0.8571
2022-10-15,5,10,1,BLR,Medium,,,,6,29,0.8286
2022-10-16,6,10,1,BLR,Low,,,,3,6,0.6667
2022-10-17,0,10,0,BLR,Low,,,,1,7,0.875
2022-10-18,1,10,0,BLR,Low,,,,4,2,0.3333
2022-10-19,2,10,0,BLR,Low,,,,1,4,0.8
2022-10-20,3,10,0,BLR,Low,,,,3,7,0.7
2022-10-21,4,10,0,BLR,Low,,,,5,7,0.5833
2022-10-22,5,10,1,BLR,Medium,,,,7,8,0.5333
2022-10-23,6,10,1,BLR,Low,,,,3,4,0.5714
2022-10-24,0,10,0,BLR,Low,,,,3,11,0.7857
2022-10-25,1,10,0,BLR,Low,,,,3,6,0.6667
2022-10-26,2,10,0,BLR,Low,,,,5,6,0.5455
2022-10-27,3,10,0,BLR,Low,,,,0,16,1.0
2022-10-28,4,10,0,BLR,Low,,,,4,10,0.7143
2022-10-29,5,10,1,BLR,Medium,,,,6,5,0.4545
2022-10-30,6,10,1,BLR,Low,,,,3,13,0.8125
2022-10-31,0,10,0,BLR,Low,,,,5,5,0.5
2022-11-01,1,11,0,BLR,Low,,,,3,13,0.8125
2022-11-02,2,11,0,BLR,Medium,,,,29,18,0.383
2022-11-03,3,11,0,BLR,Medium,,,,29,30,0.5085
2022-11-04,4,11,0,BLR,Medium,,,,24,36,0.6
2022-11-05,5,11,1,BLR,Medium,,,,22,32,0.5926
2022-11-06,6,11,1,BLR,Medium,,,,20,28,0.5833
2022-11-07,0,11,0,BLR,Medium,,,,27,16,0.3721
2022-11-08,1,11,0,BLR,Medium,,,,32,33,0.5077
2022-11-09,2,11,0,BLR,Medium,,,,15,17,0.5312
2022-11-10,3,11,0,BLR,Medium,,,,26,17,0.3953
2022-11-11,4,11,0,BLR,Medium,,,,19,16,0.4571
2022-11-12,5,11,1,BLR,Medium,,,,31,32,0.5079
2022-11-13,6,11,1,BLR,Medium,,,,26,24,0.48
2022-11-14,0,11,0,BLR,Medium,,,,15,17,0.5312
2022-11-15,1,11,0,BLR,Medium,,,,24,12,0.3333
2022-11-16,2,11,0,BLR,Medium,,,,23,16,0.4103
2022-11-17,3,11,0,BLR,Medium,,,,24,14,0.3684
2022-11-18,4,11,0,BLR,Medium,,,,18,18,0.5
2022-11-19,5,11,1,BLR,Medium,,,,26,23,0.4694
2022-11-20,6,11,1,BLR,Medium,,,,23,15,0.3947
2022-11-21,0,11,0,BLR,Medium,,,,28,30,0.5172
2022-11-22,1,11,0,BLR,Medium,,,,20,16,0.4444
2022-11-23,2,11,0,BLR,Medium,,,,23,24,0.5106
2022-11-24,3,11,0,BLR,Medium,,,,26,27,0.5094
2022-11-25,4,11,0,BLR,Medium,,,,23,22,0.4889
2022-11-26,5,11,1,BLR,Medium,,,,27,24,0.4706
2022-11-27,6,11,1,BLR,Medium,,,,18,18,0.5
2022-11-28,0,11,0,BLR,Medium,,,,26,20,0.4348
2022-11-29,1,11,0,BLR,Medium,,,,27,27,0.5
2022-11-30,2,11,0,BLR,Medium,,,,26,16,0.381
2022-12-01,3,12,0,BLR,Medium,,,,18,24,0.5714
2022-12-02,4,12,0,BLR,Medium,,,,32,26,0.4483
2022-12-03,5,12,1,BLR,Medium,,,,31,36,0.5373
2022-12-04,6,12,1,BLR,Medium,,,,28,10,0.2632
2022-12-05,0,12,0,BLR,Medium,,,,26,10,0.2778
2022-12-06,1,12,0,BLR,Medium,,,,25,15,0.375
2022-12-07,2,12,0,BLR,Medium,,,,27,11,0.2895
2022-12-08,3,12,0,BLR,Medium,,,,27,16,0.3721
2022-12-09,4,12,0,BLR,Medium,,,,32,31,0.4921
2022-12-10,5,12,1,BLR,Medium,,,,45,49,0.5213
2022-12-11,6,12,1,BLR,Medium,,,,31,42,0.5753
2022-12-12,0,12,0,BLR,Medium,,,,44,29,0.3973
2022-12-13,1,12,0,BLR,Medium,,,,36,40,0.5263
2022-12-14,2,12,0,BLR,Medium,,,,35,31,0.4697
2022-12-15,3,12,0,BLR,Medium,,,,33,24,0.4211
2022-12-16,4,12,0,BLR,Medium,,,,31,32,0.5079
2022-12-17,5,12,1,BLR,Medium,,,,41,31,0.4306
2022-12-18,6,12,1,BLR,Medium,,,,31,42,0.5753
2022-12-19,0,12,0,BLR,Medium,,,,34,27,0.4426
2022-12-20,1,12,0,BLR,Medium,,,,25,41,0.6212
2022-12-21,2,12,0,BLR,Medium,,,,37,27,0.4219
2022-12-22,3,12,0,BLR,Medium,,,,39,29,0.4265
2022-12-23,4,12,0,BLR,Medium,,,,35,36,0.507
2022-12-24,5,12,1,BLR,Medium,,,,42,46,0.5227
2022-12-25,6,12,1,BLR,Medium,,,,38,49,0.5632
2022-12-26,0,12,0,BLR,Medium,,,,58,38,0.3958
2022-12-27,1,12,0,BLR,Medium,,,,50,31,0.3827
2022-12-28,2,12,0,BLR,Medium,,,,51,60,0.5405
2022-12-29,3,12,0,BLR,Medium,,,,39,33,0.4583
2022-12-30,4,12,0,BLR,Medium,,,,50,58,0.537
2022-12-31,5,12,1,BLR,Medium,,,,51,58,0.5321
2023-01-01,6,1,1,BLR,Medium,,,,38,46,0.5476
2023-01-02,0,1,0,BLR,Medium,,,,54,37,0.4066
2023-01-03,1,1,0,BLR,Medium,,,,50,32,0.3902
2023-01-04,2,1,0,BLR,Medium,,,,58,55,0.4867
2023-01-05,3,1,0,BLR,Medium,,,,57,49,0.4537
2023-01-06,4,1,0,BLR,Medium,,,,46,75,0.6198
2023-01-07,5,1,1,BLR,Medium,,,,65,65,0.5
2023-01-08,6,1,1,BLR,Medium,,,,50,63,0.5575
2023-01-09,0,1,0,BLR,Medium,,,,53,53,0.5
2023-01-10,1,1,0,BLR,Medium,,,,55,38,0.4086
2023-01-11,2,1,0,BLR,Medium,,,,49,48,0.4948
2023-01-12,3,1,0,BLR,Medium,,,,73,43,0.3707
2023-01-13,4,1,0,BLR,Medium,,,,58,45,0.4369
2023-01-14,5,1,1,BLR,Medium,,,,61,44,0.419
2023-01-15,6,1,1,BLR,Medium,,,,33,41,0.5541
2023-01-16,0,1,0,BLR,Medium,,,,58,54,0.4821
2023-01-17,1,1,0,BLR,Medium,,,,62,39,0.3824
2023-01-18,2,1,0,BLR,Medium,,,,53,43,0.4479
2023-01-19,3,1,0,BLR,Medium,,,,59,67,0.5317
2023-01-20,4,1,0,BLR,Medium,,,,53,62,0.5391
2023-01-21,5,1,1,BLR,Medium,,,,87,65,0.4276
2023-01-22,6,1,1,BLR,Medium,,,,42,37,0.4684
2023-01-23,0,1,0,BLR,Medium,,,,66,48,0.4211
2023-01-24,1,1,0,BLR,Medium,,,,74,44,0.3729
2023-01-25,2,1,0,BLR,Medium,,,,90,74,0.4512
2023-01-26,3,1,0,BLR,Medium,,,,59,44,0.4272
