ac_num,date,hour,srch_rqst,srch_which_got_e,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,drvr_cancel,rider_cancel,cnvr_rate,bkng_cancel_rate,q_accept_rate
183,2025-06-03,18,24,22,15,1,1,1,1102,0,0,0,0.0417,0.0,0.0667
183,2025-06-03,19,7,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,20,3,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,21,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,22,17,12,7,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-03,23,11,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,0,6,6,5,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,1,6,6,4,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,3,1,1,1,1,1,0,0,1,0,1,0.0,1.0,1.0
183,2025-06-09,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,5,3,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,6,1,1,1,1,1,1,706,0,0,0,1.0,0.0,1.0
183,2025-06-09,7,12,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,8,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,9,19,17,10,1,1,1,596,0,0,0,0.0526,0.0,0.1
183,2025-06-09,10,3,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,11,16,12,2,1,1,0,0,1,0,1,0.0,1.0,0.5
183,2025-06-09,12,11,8,2,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,13,17,15,3,2,2,2,897,0,0,0,0.1176,0.0,0.6667
183,2025-06-09,14,21,17,10,1,1,1,287,0,0,0,0.0476,0.0,0.1
183,2025-06-09,15,18,11,7,4,4,2,1902,2,2,0,0.1111,0.5,0.5714
183,2025-06-09,16,34,27,17,3,3,1,703,2,0,2,0.0294,0.6667,0.1765
183,2025-06-09,17,13,11,4,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,18,9,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,19,7,7,6,4,4,3,3276,1,1,0,0.4286,0.25,0.6667
183,2025-06-09,20,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-09,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,3,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,6,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,8,6,6,1,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,9,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,10,6,6,1,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,11,13,10,2,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,12,12,12,6,2,2,2,855,0,0,0,0.1667,0.0,0.3333
183,2025-06-10,13,6,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,14,30,26,23,6,6,2,1649,4,2,2,0.0667,0.6667,0.2609
183,2025-06-10,15,23,22,16,3,3,1,682,2,0,2,0.0435,0.6667,0.1875
183,2025-06-10,16,20,20,8,1,1,1,416,0,0,0,0.05,0.0,0.125
183,2025-06-10,17,16,16,7,1,1,0,0,1,1,0,0.0,1.0,0.1429
183,2025-06-10,18,3,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0
183,2025-06-10,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,0,2,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,8,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,11,2,1,2,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,13,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,14,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,15,3,3,2,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,16,1,1,1,1,1,0,0,1,0,1,0.0,1.0,1.0
184,2025-06-03,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,18,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,20,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-03,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,5,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,6,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,9,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,10,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,11,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,14,3,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,15,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,16,3,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,17,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,18,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,20,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,21,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,22,8,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-09,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,6,3,3,2,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,9,7,7,4,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,10,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,11,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,14,3,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,17,2,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,18,2,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0
184,2025-06-10,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,5,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,11,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,12,9,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,13,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,14,4,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,15,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,17,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,19,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,22,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-03,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,1,8,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,11,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,12,6,6,5,1,1,0,0,1,0,1,0.0,1.0,0.2
185,2025-06-09,13,6,6,5,2,2,1,1034,1,0,1,0.1667,0.5,0.4
185,2025-06-09,14,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,15,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,16,10,10,6,1,1,1,961,0,0,0,0.1,0.0,0.1667
185,2025-06-09,17,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,18,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,19,6,6,4,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,20,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-09,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,9,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,14,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,15,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,16,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,17,4,4,1,1,1,1,1433,0,0,0,0.25,0.0,1.0
185,2025-06-10,18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
185,2025-06-10,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,0,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,1,6,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,2,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,5,4,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,6,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,7,15,14,6,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,8,20,20,7,2,2,2,2105,0,0,0,0.1,0.0,0.2857
ca_0,2025-06-03,9,15,13,6,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,10,20,19,11,3,3,0,0,3,2,1,0.0,1.0,0.2727
ca_0,2025-06-03,11,55,45,32,5,5,1,187,4,2,2,0.0182,0.8,0.1562
ca_0,2025-06-03,12,12,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,13,13,10,7,2,2,1,1152,1,0,1,0.0769,0.5,0.2857
ca_0,2025-06-03,14,32,27,8,1,1,1,775,0,0,0,0.0312,0.0,0.125
ca_0,2025-06-03,15,32,22,12,3,3,0,0,3,1,2,0.0,1.0,0.25
ca_0,2025-06-03,16,24,16,4,1,1,1,1200,0,0,0,0.0417,0.0,0.25
ca_0,2025-06-03,17,21,7,3,2,2,0,0,2,1,1,0.0,1.0,0.6667
ca_0,2025-06-03,18,27,13,3,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,19,35,25,15,1,1,0,0,1,0,1,0.0,1.0,0.0667
ca_0,2025-06-03,20,32,16,8,1,1,0,0,1,0,1,0.0,1.0,0.125
ca_0,2025-06-03,21,5,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-03,23,19,19,14,1,1,0,0,1,0,0,0.0,1.0,0.0714
ca_0,2025-06-09,0,8,8,2,1,1,0,0,1,0,1,0.0,1.0,0.5
ca_0,2025-06-09,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,2,5,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,3,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,4,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,5,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,6,11,9,4,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,7,19,17,14,1,1,0,0,1,0,1,0.0,1.0,0.0714
ca_0,2025-06-09,8,30,19,6,2,2,0,0,2,0,2,0.0,1.0,0.3333
ca_0,2025-06-09,9,32,20,7,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,10,48,29,10,2,2,2,1422,0,0,0,0.0417,0.0,0.2
ca_0,2025-06-09,11,41,26,11,2,2,2,1109,0,0,0,0.0488,0.0,0.1818
ca_0,2025-06-09,12,131,105,95,11,11,7,2484,4,3,1,0.0534,0.3636,0.1158
ca_0,2025-06-09,13,26,17,10,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,14,65,49,30,1,1,0,0,1,0,1,0.0,1.0,0.0333
ca_0,2025-06-09,15,56,48,24,1,1,1,276,0,0,0,0.0179,0.0,0.0417
ca_0,2025-06-09,16,48,30,21,2,2,1,213,1,0,1,0.0208,0.5,0.0952
ca_0,2025-06-09,17,35,22,13,1,1,0,0,1,1,0,0.0,1.0,0.0769
ca_0,2025-06-09,18,42,31,18,1,1,0,0,1,0,1,0.0,1.0,0.0556
ca_0,2025-06-09,19,40,33,13,4,4,1,1211,3,1,2,0.025,0.75,0.3077
ca_0,2025-06-09,20,39,30,21,1,1,0,0,1,0,1,0.0,1.0,0.0476
ca_0,2025-06-09,21,13,13,4,3,3,2,2068,1,0,1,0.1538,0.3333,0.75
ca_0,2025-06-09,22,16,12,1,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-09,23,12,9,3,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,0,8,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,1,4,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,2,26,20,14,1,1,0,0,1,1,0,0.0,1.0,0.0714
ca_0,2025-06-10,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,4,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,5,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,6,4,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,7,23,15,12,4,4,2,1962,2,0,2,0.087,0.5,0.3333
ca_0,2025-06-10,8,14,10,5,1,1,1,1293,0,0,0,0.0714,0.0,0.2
ca_0,2025-06-10,9,11,6,1,1,1,1,356,0,0,0,0.0909,0.0,1.0
ca_0,2025-06-10,10,21,19,9,4,4,2,2592,2,1,1,0.0952,0.5,0.4444
ca_0,2025-06-10,11,25,14,14,2,2,1,1189,1,1,0,0.04,0.5,0.1429
ca_0,2025-06-10,12,22,12,9,1,1,1,608,0,0,0,0.0455,0.0,0.1111
ca_0,2025-06-10,13,17,12,6,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,14,20,13,2,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,15,15,10,1,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,16,33,30,18,3,3,1,930,2,1,1,0.0303,0.6667,0.1667
ca_0,2025-06-10,17,23,19,10,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,18,19,11,1,0,0,0,0,0,0,0,0.0,0.0,0.0
ca_0,2025-06-10,19,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
