name,latitude,longitude,zone_type
,17.417050540309695,78.34037295744595,commercial_zone
,17.41761405,78.34022214999999,commercial_zone
,17.418690950989337,78.33671466388746,commercial_zone
,17.419281681165376,78.33710925974599,commercial_zone
,17.418279690785933,78.33718994042792,commercial_zone
,17.446441964040073,78.36890242603208,commercial_zone
,17.443956263159894,78.37289447701426,commercial_zone
,17.4432659631599,78.37283937701424,commercial_zone
Divya Sree Omega Building - Block A,17.458407178000055,78.37245864338816,commercial_zone
Divya Sree Omega Building - Block B,17.45934631711162,78.37291051663644,commercial_zone
JayaBheri Silicon Towers,17.458619301988627,78.37066254842001,commercial_zone
,17.459344303503244,78.37118121280298,commercial_zone
,17.45947385438378,78.37089206074654,commercial_zone
,17.45906044836268,78.37069991151472,commercial_zone
,17.4589242176513,78.37098347642348,commercial_zone
,17.45912373274555,78.37115096575421,commercial_zone
,17.45929638230949,78.37073107687317,commercial_zone
,17.459912675384498,78.37104155253019,commercial_zone
,17.459683126723696,78.37100904954052,commercial_zone
,17.459562282740904,78.37127389721371,commercial_zone
,17.4597310818151,78.37144135627672,commercial_zone
,17.459970839828685,78.37146354539901,commercial_zone
,17.46008503781733,78.37119719817935,commercial_zone
,17.460336250912594,78.3713200673096,commercial_zone
,17.460214586560358,78.37160235566733,commercial_zone
,17.45850970448062,78.37433499598218,commercial_zone
,17.458159076650336,78.37410250913027,commercial_zone
,17.460750101489275,78.37581834340531,commercial_zone
,17.460389873090502,78.3756714411997,commercial_zone
,17.460427183929625,78.37592538246167,commercial_zone
,17.460456844890924,78.37624947783851,commercial_zone
,17.460060377350224,78.37567429328809,commercial_zone
,17.45985493543138,78.37576415081082,commercial_zone
,17.425336424785915,78.33570201697955,commercial_zone
,17.425430756358672,78.3372608671909,commercial_zone
,17.426637649704503,78.32557625227288,commercial_zone
,17.42653758824025,78.32596893575999,commercial_zone
,17.42606470441468,78.32498319600809,commercial_zone
,17.4265738716964,78.32514191012093,commercial_zone
,17.44469263579312,78.35715257548559,commercial_zone
"Spotways, infologitech systems",17.433624810026128,78.36877376426347,commercial_zone
,17.433408840560492,78.36915340496878,commercial_zone
,17.433180702651583,78.36945436564147,commercial_zone
,17.43283135,78.3691725,commercial_zone
,17.417307005612695,78.34966092065586,commercial_zone
,17.417302673161878,78.3495471634883,commercial_zone
,17.491200628044524,78.3961401616438,commercial_zone
,17.4937914,78.40301540000002,commercial_zone
,17.49341015115832,78.4038392825207,commercial_zone
,17.506384276778356,78.3856662795808,commercial_zone
Kolan Raghav Reddy Gardens,17.506687299720237,78.385592288208,commercial_zone
,17.31777824947269,78.518857044915,commercial_zone
Cybercity convention,17.46649521852075,78.37327568714397,commercial_zone
Ammul estste,17.476649797851064,78.56362480617872,commercial_zone
Green Trends,17.485172444097028,78.38793437697701,commercial_zone
Oriental Bank of Commerce,17.466678248879667,78.4934575030387,commercial_zone
,17.44232539779233,78.38716865171628,commercial_zone
DSR Inspire,17.446287356641275,78.38443336127003,commercial_zone
91Springboard,17.4407296171181,78.39833539374717,commercial_zone
,17.4385057,78.3793696,commercial_zone
Infotech Enterprises Ltd,17.43842255,78.38022675,commercial_zone
Watermark,17.454245681171887,78.37092975307165,commercial_zone
inovies,17.446383570733694,78.38110086178138,commercial_zone
Ratnadeep Supermarket,17.425530768047572,78.45682265576147,commercial_zone
Med Plus,17.437155506485794,78.36614665798331,commercial_zone
Athidhi Guest House,17.462407682421535,78.49002422509716,commercial_zone
Indian Oil Corporation Corporate Office,17.44115432648496,78.50444044561034,commercial_zone
SBI branch,17.42354278393642,78.46015871797951,commercial_zone
"Himalaya Book World, SR Nagar, Ameerpet, Hyderabad",17.441904918025948,78.44474878612611,commercial_zone
,17.4439825,78.44801925,commercial_zone
,17.4412481,78.4485318,commercial_zone
,17.44269585,78.44877225,commercial_zone
,17.442572322997307,78.44828041415086,commercial_zone
,17.443195030110363,78.44884624405591,commercial_zone
,17.44311355,78.44843625,commercial_zone
,17.4418907,78.44691695,commercial_zone
,17.443059682907336,78.44887413211534,commercial_zone
,17.442841653570873,78.44878742913966,commercial_zone
,17.4422966,78.4482839,commercial_zone
,17.443607738632636,78.44848113558555,commercial_zone
Deccan Towers,17.40017255,78.47488995,commercial_zone
Mogul’s Court,17.3999172,78.47476735,commercial_zone
NKM's Grand Hotel,17.417211382946594,78.4556832236518,commercial_zone
,17.43969740839215,78.44846707909034,commercial_zone
,17.43874415,78.45044940000001,commercial_zone
Kidzee Hydershahkote,17.35755244875232,78.3950546479185,commercial_zone
N Convention,17.45629526422474,78.38177997074119,commercial_zone
,17.4433775,78.44891845000002,commercial_zone
NEEMiiT Private Limited,17.446326845315557,78.48541217709429,commercial_zone
Poorna Gardens,17.335117526740945,78.38328083733369,commercial_zone
Noma Kalyana Vedika,17.447717700470168,78.57217942767178,commercial_zone
