ac_num,date,srch_rqst,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,cnvr_rate,bkng_cancel_rate,q_accept_rate
162,2022-09-14,1,1,0,0,0,0,0,0.0,0.0,0.0
162,2022-09-15,1,2,1,1,1,106,0,1.0,0.0,0.5
162,2022-09-24,7,10,1,1,0,0,1,0.0,1.0,0.1
162,2022-09-26,2,2,0,0,0,0,0,0.0,0.0,0.0
162,2022-09-27,15,16,1,1,0,0,1,0.0,1.0,0.0625
162,2022-09-30,1,1,0,0,0,0,0,0.0,0.0,0.0
162,2022-10-06,1,2,1,1,1,105,0,1.0,0.0,0.5
162,2022-10-08,2,0,0,0,0,0,0,0.0,0.0,0.0
162,2022-10-09,5,2,0,0,0,0,0,0.0,0.0,0.0
162,2022-10-10,54,0,0,0,0,0,0,0.0,0.0,0.0
162,2022-10-11,73,26,10,2,0,0,2,0.0,1.0,0.3846
162,2022-10-12,125,38,16,5,1,137,4,0.008,0.8,0.4211
162,2022-10-13,148,61,29,8,5,323,3,0.0338,0.375,0.4754
162,2022-10-14,161,77,17,3,2,98,1,0.0124,0.3333,0.2208
162,2022-10-15,133,88,14,7,3,161,4,0.0226,0.5714,0.1591
162,2022-10-16,117,70,13,5,2,121,3,0.0171,0.6,0.1857
162,2022-10-17,141,60,14,3,2,209,1,0.0142,0.3333,0.2333
162,2022-10-18,161,95,16,4,1,55,3,0.0062,0.75,0.1684
162,2022-10-19,175,97,16,5,2,269,3,0.0114,0.6,0.1649
162,2022-10-20,238,88,16,5,1,244,4,0.0042,0.8,0.1818
162,2022-10-21,172,81,21,2,0,0,2,0.0,1.0,0.2593
162,2022-10-22,118,59,23,11,2,304,9,0.0169,0.8182,0.3898
162,2022-10-23,66,30,6,3,0,0,3,0.0,1.0,0.2
162,2022-10-24,56,26,12,2,0,0,2,0.0,1.0,0.4615
162,2022-10-25,71,22,9,2,0,0,2,0.0,1.0,0.4091
162,2022-10-26,92,49,12,7,2,319,5,0.0217,0.7143,0.2449
162,2022-10-27,129,71,31,7,1,319,6,0.0078,0.8571,0.4366
162,2022-10-28,149,76,15,9,4,504,5,0.0268,0.5556,0.1974
162,2022-10-29,307,101,33,10,4,740,6,0.013,0.6,0.3267
162,2022-10-30,280,128,28,6,4,620,2,0.0143,0.3333,0.2188
162,2022-10-31,365,176,43,11,2,419,9,0.0055,0.8182,0.2443
162,2022-11-01,527,264,79,34,10,1668,24,0.019,0.7059,0.2992
162,2022-11-02,664,348,92,39,20,3715,19,0.0301,0.4872,0.2644
162,2022-11-03,657,441,131,66,31,4148,35,0.0472,0.5303,0.2971
162,2022-11-04,546,364,133,59,32,4833,27,0.0586,0.4576,0.3654
162,2022-11-05,698,500,157,74,22,3959,52,0.0315,0.7027,0.314
162,2022-11-06,577,391,66,35,12,2276,23,0.0208,0.6571,0.1688
162,2022-11-07,860,573,93,46,19,3846,27,0.0221,0.587,0.1623
162,2022-11-08,600,429,85,46,22,3685,24,0.0367,0.5217,0.1981
162,2022-11-09,466,290,46,24,8,1638,16,0.0172,0.6667,0.1586
162,2022-11-10,541,396,50,22,13,1834,9,0.024,0.4091,0.1263
162,2022-11-11,492,302,65,34,16,2129,18,0.0325,0.5294,0.2152
162,2022-11-12,707,520,76,38,20,3192,18,0.0283,0.4737,0.1462
162,2022-11-13,494,384,66,32,16,2511,16,0.0324,0.5,0.1719
162,2022-11-14,760,610,64,35,17,2697,18,0.0224,0.5143,0.1049
162,2022-11-15,489,392,76,39,20,3111,19,0.0409,0.4872,0.1939
162,2022-11-16,442,331,86,39,23,3324,16,0.052,0.4103,0.2598
162,2022-11-17,496,374,75,41,30,4675,11,0.0605,0.2683,0.2005
162,2022-11-18,515,408,63,32,19,2882,13,0.0369,0.4062,0.1544
162,2022-11-19,605,473,91,68,30,5383,38,0.0496,0.5588,0.1924
162,2022-11-20,404,320,73,60,30,4656,30,0.0743,0.5,0.2281
162,2022-11-21,422,332,55,43,25,3885,18,0.0592,0.4186,0.1657
162,2022-11-22,377,285,66,58,24,4140,34,0.0637,0.5862,0.2316
162,2022-11-23,436,325,57,47,19,3178,28,0.0436,0.5957,0.1754
162,2022-11-24,409,301,69,57,32,5084,25,0.0782,0.4386,0.2292
162,2022-11-25,276,193,46,43,28,3955,15,0.1014,0.3488,0.2383
162,2022-11-26,412,317,70,68,30,5400,38,0.0728,0.5588,0.2208
162,2022-11-27,324,246,40,36,23,3498,13,0.071,0.3611,0.1626
162,2022-11-28,384,316,66,54,29,4752,25,0.0755,0.463,0.2089
162,2022-11-29,317,260,45,44,25,4013,19,0.0789,0.4318,0.1731
162,2022-11-30,332,277,66,62,33,5152,29,0.0994,0.4677,0.2383
162,2022-12-01,181,135,58,48,25,4027,23,0.1381,0.4792,0.4296
162,2022-12-02,372,254,92,72,33,5484,39,0.0887,0.5417,0.3622
162,2022-12-03,478,361,112,95,43,7742,52,0.09,0.5474,0.3102
162,2022-12-04,300,219,50,43,23,4537,20,0.0767,0.4651,0.2283
162,2022-12-05,337,242,65,60,25,5503,35,0.0742,0.5833,0.2686
162,2022-12-06,294,239,64,56,31,5383,25,0.1054,0.4464,0.2678
162,2022-12-07,251,192,51,44,24,3674,20,0.0956,0.4545,0.2656
162,2022-12-08,210,146,64,61,39,7340,22,0.1857,0.3607,0.4384
162,2022-12-09,316,244,79,72,28,4649,44,0.0886,0.6111,0.3238
162,2022-12-10,613,525,86,73,32,5451,41,0.0522,0.5616,0.1638
162,2022-12-11,367,303,64,61,25,4225,36,0.0681,0.5902,0.2112
162,2022-12-12,558,455,94,83,43,8334,40,0.0771,0.4819,0.2066
162,2022-12-13,437,368,105,92,40,6655,52,0.0915,0.5652,0.2853
162,2022-12-14,406,329,104,87,43,7754,44,0.1059,0.5057,0.3161
162,2022-12-15,473,234,99,90,42,7722,48,0.0888,0.5333,0.4231
162,2022-12-16,292,219,90,76,37,6164,39,0.1267,0.5132,0.411
162,2022-12-17,451,331,122,112,40,8167,72,0.0887,0.6429,0.3686
162,2022-12-18,357,245,86,78,35,5391,43,0.098,0.5513,0.351
162,2022-12-19,387,264,97,83,33,5998,50,0.0853,0.6024,0.3674
162,2022-12-20,356,219,111,98,47,7938,51,0.132,0.5204,0.5068
162,2022-12-21,296,180,91,79,40,7649,39,0.1351,0.4937,0.5056
162,2022-12-22,311,166,102,80,36,6281,44,0.1158,0.55,0.6145
162,2022-12-23,261,186,136,113,47,7028,66,0.1801,0.5841,0.7312
162,2022-12-24,294,212,148,133,58,9414,75,0.1973,0.5639,0.6981
162,2022-12-25,287,207,109,100,40,7452,60,0.1394,0.6,0.5266
162,2022-12-26,281,195,138,118,58,9615,60,0.2064,0.5085,0.7077
162,2022-12-27,278,192,144,123,60,8901,63,0.2158,0.5122,0.75
162,2022-12-28,200,148,130,109,50,8604,59,0.25,0.5413,0.8784
162,2022-12-29,255,188,126,107,49,7578,58,0.1922,0.5421,0.6702
162,2022-12-30,273,179,123,104,42,6848,62,0.1538,0.5962,0.6872
162,2022-12-31,264,198,140,123,61,11626,62,0.2311,0.5041,0.7071
162,2023-01-01,469,393,122,98,34,6577,64,0.0725,0.6531,0.3104
162,2023-01-02,320,270,153,130,62,12702,68,0.1938,0.5231,0.5667
162,2023-01-03,278,204,136,123,60,9849,63,0.2158,0.5122,0.6667
162,2023-01-04,353,259,184,161,69,10780,92,0.1955,0.5714,0.7104
162,2023-01-05,299,224,179,163,78,13581,85,0.2609,0.5215,0.7991
162,2023-01-06,260,200,156,141,71,12710,70,0.2731,0.4965,0.78
162,2023-01-07,452,351,270,228,107,19474,121,0.2367,0.5307,0.7692
162,2023-01-08,407,329,200,183,88,13049,95,0.2162,0.5191,0.6079
162,2023-01-09,439,351,233,203,91,14373,112,0.2073,0.5517,0.6638
162,2023-01-10,500,387,252,219,108,18505,111,0.216,0.5068,0.6512
162,2023-01-11,437,345,247,213,108,18650,105,0.2471,0.493,0.7159
162,2023-01-12,425,348,236,198,90,14001,108,0.2118,0.5455,0.6782
162,2023-01-13,433,334,187,157,76,12325,81,0.1755,0.5159,0.5599
162,2023-01-14,343,262,164,144,81,14255,63,0.2362,0.4375,0.626
162,2023-01-15,293,231,133,117,63,11428,54,0.215,0.4615,0.5758
162,2023-01-16,462,346,169,148,72,12696,76,0.1558,0.5135,0.4884
162,2023-01-17,523,394,198,174,104,16304,70,0.1989,0.4023,0.5025
162,2023-01-18,518,431,220,184,85,13698,99,0.1641,0.538,0.5104
162,2023-01-19,557,428,213,189,103,16783,86,0.1849,0.455,0.4977
162,2023-01-20,388,290,178,150,86,14916,64,0.2216,0.4267,0.6138
162,2023-01-21,477,385,234,204,103,16106,101,0.2159,0.4951,0.6078
162,2023-01-22,325,240,122,107,53,9084,54,0.1631,0.5047,0.5083
162,2023-01-23,489,381,213,182,104,16907,78,0.2127,0.4286,0.5591
162,2023-01-24,677,495,260,217,117,21153,100,0.1728,0.4608,0.5253
162,2023-01-25,943,706,308,279,143,23323,136,0.1516,0.4875,0.4363
162,2023-01-26,500,362,224,193,105,16028,88,0.21,0.456,0.6188
162,2023-01-27,536,390,272,214,120,18476,94,0.2239,0.4393,0.6974
162,2023-01-28,495,356,238,216,129,19190,87,0.2606,0.4028,0.6685
162,2023-01-29,406,290,188,166,88,13616,78,0.2167,0.4699,0.6483
162,2023-01-30,410,291,176,151,89,14299,62,0.2171,0.4106,0.6048
162,2023-01-31,711,528,316,270,158,25050,111,0.2222,0.4111,0.5985
162,2023-02-01,775,573,321,274,159,25132,114,0.2052,0.4161,0.5602
162,2023-02-02,628,480,280,238,134,21192,104,0.2134,0.437,0.5833
162,2023-02-03,692,505,291,245,132,22226,113,0.1908,0.4612,0.5762
162,2023-02-04,957,717,355,286,154,23405,132,0.1609,0.4615,0.4951
162,2023-02-05,634,462,251,223,122,19489,101,0.1924,0.4529,0.5433
162,2023-02-06,861,643,353,298,175,28472,123,0.2033,0.4128,0.549
162,2023-02-07,875,663,365,307,167,25206,140,0.1909,0.456,0.5505
162,2023-02-08,923,744,430,343,222,33486,121,0.2405,0.3528,0.578
162,2023-02-09,905,698,362,299,194,31072,105,0.2144,0.3512,0.5186
162,2023-02-10,1000,723,358,304,187,29509,117,0.187,0.3849,0.4952
162,2023-02-11,907,713,404,362,208,31607,154,0.2293,0.4254,0.5666
162,2023-02-12,810,626,265,240,120,19213,120,0.1481,0.5,0.4233
162,2023-02-13,1160,958,452,403,234,36484,169,0.2017,0.4194,0.4718
162,2023-02-14,1215,1020,452,400,228,34352,172,0.1877,0.43,0.4431
162,2023-02-15,1069,883,427,383,221,34129,162,0.2067,0.423,0.4836
162,2023-02-16,912,736,382,348,208,30597,140,0.2281,0.4023,0.519
162,2023-02-17,909,731,399,367,225,35760,142,0.2475,0.3869,0.5458
162,2023-02-18,566,406,285,266,155,23033,111,0.2739,0.4173,0.702
162,2023-02-19,682,513,293,276,154,24105,122,0.2258,0.442,0.5712
162,2023-02-20,1067,813,436,402,209,34502,193,0.1959,0.4801,0.5363
162,2023-02-21,1165,936,402,375,208,32602,167,0.1785,0.4453,0.4295
162,2023-02-22,1031,829,465,422,230,36481,192,0.2231,0.455,0.5609
162,2023-02-23,1111,850,462,427,228,35780,199,0.2052,0.466,0.5435
162,2023-02-24,1063,774,466,429,236,35279,193,0.222,0.4499,0.6021
162,2023-02-25,894,689,464,426,239,36524,187,0.2673,0.439,0.6734
162,2023-02-26,720,508,317,287,157,26039,130,0.2181,0.453,0.624
162,2023-02-27,1046,774,480,438,272,44438,166,0.26,0.379,0.6202
162,2023-02-28,1106,881,469,427,260,41217,167,0.2351,0.3911,0.5323
162,2023-03-01,1112,904,509,452,246,40391,206,0.2212,0.4558,0.5631
162,2023-03-02,1042,808,492,443,269,43472,174,0.2582,0.3928,0.6089
162,2023-03-03,1088,828,541,499,316,49507,183,0.2904,0.3667,0.6534
162,2023-03-04,1302,1036,660,598,302,48440,296,0.232,0.495,0.6371
162,2023-03-05,857,638,403,372,232,35966,140,0.2707,0.3763,0.6317
162,2023-03-06,1464,1175,661,608,370,55952,238,0.2527,0.3914,0.5626
162,2023-03-07,1780,1368,659,592,349,53772,243,0.1961,0.4105,0.4817
162,2023-03-08,1889,1490,773,700,372,60026,328,0.1969,0.4686,0.5188
162,2023-03-09,1365,970,683,595,379,57069,215,0.2777,0.3613,0.7041
