date,hour,day_of_week,month,is_weekend,is_peak_hour,city,demand_level,srch_rqst,done_ride,cancel_ride,bkng_cancel_rate,ac_num
2025-06-03,19,1,6,0,1,BLR,Low,3,0,0,0.0,185
2025-06-03,20,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,21,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,22,1,6,0,0,BLR,Low,2,0,0,0.0,185
2025-06-03,23,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,0,0,6,0,0,BLR,Low,1,0,0,0.0,185
2025-06-09,1,0,6,0,0,BLR,Low,8,0,0,0.0,185
2025-06-09,2,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,3,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,4,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,5,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,6,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,7,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,8,0,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-09,9,0,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-09,10,0,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-09,11,0,6,0,1,BLR,Low,2,0,0,0.0,185
2025-06-09,12,0,6,0,0,BLR,Low,6,0,1,1.0,185
2025-06-09,13,0,6,0,0,BLR,Low,6,1,1,0.5,185
2025-06-09,14,0,6,0,0,BLR,Low,2,0,0,0.0,185
2025-06-09,15,0,6,0,0,BLR,Low,1,0,0,0.0,185
2025-06-09,16,0,6,0,0,BLR,Low,10,1,0,0.0,185
2025-06-09,17,0,6,0,1,BLR,Low,1,0,0,0.0,185
2025-06-09,18,0,6,0,1,BLR,Low,3,0,0,0.0,185
2025-06-09,19,0,6,0,1,BLR,Low,6,0,0,0.0,185
2025-06-09,20,0,6,0,1,BLR,Low,3,0,0,0.0,185
2025-06-09,21,0,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-09,22,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-09,23,0,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,0,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,1,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,2,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,3,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,4,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,5,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,6,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,7,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,8,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-10,9,1,6,0,1,BLR,Low,3,0,0,0.0,185
2025-06-10,10,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-10,11,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-10,12,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,13,1,6,0,0,BLR,Low,0,0,0,0.0,185
2025-06-10,14,1,6,0,0,BLR,Low,2,0,0,0.0,185
2025-06-10,15,1,6,0,0,BLR,Low,4,0,0,0.0,185
2025-06-10,16,1,6,0,0,BLR,Low,1,0,0,0.0,185
2025-06-10,17,1,6,0,1,BLR,Low,4,1,0,0.0,185
2025-06-10,18,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-10,19,1,6,0,1,BLR,Low,0,0,0,0.0,185
2025-06-03,0,1,6,0,0,BLR,Low,2,0,0,0.0,ca_0
2025-06-03,1,1,6,0,0,BLR,Low,6,0,0,0.0,ca_0
2025-06-03,2,1,6,0,0,BLR,Low,3,0,0,0.0,ca_0
2025-06-03,3,1,6,0,0,BLR,Low,0,0,0,0.0,ca_0
2025-06-03,4,1,6,0,0,BLR,Low,1,0,0,0.0,ca_0
2025-06-03,5,1,6,0,0,BLR,Low,4,0,0,0.0,ca_0
2025-06-03,6,1,6,0,0,BLR,Low,2,0,0,0.0,ca_0
2025-06-03,7,1,6,0,0,BLR,Low,15,0,0,0.0,ca_0
2025-06-03,8,1,6,0,1,BLR,Low,20,2,0,0.0,ca_0
2025-06-03,9,1,6,0,1,BLR,Low,15,0,0,0.0,ca_0
2025-06-03,10,1,6,0,1,BLR,Low,20,0,3,1.0,ca_0
2025-06-03,11,1,6,0,1,BLR,Medium,55,1,4,0.8,ca_0
2025-06-03,12,1,6,0,0,BLR,Low,12,0,0,0.0,ca_0
2025-06-03,13,1,6,0,0,BLR,Low,13,1,1,0.5,ca_0
2025-06-03,14,1,6,0,0,BLR,Low,32,1,0,0.0,ca_0
2025-06-03,15,1,6,0,0,BLR,Low,32,0,3,1.0,ca_0
2025-06-03,16,1,6,0,0,BLR,Low,24,1,0,0.0,ca_0
2025-06-03,17,1,6,0,1,BLR,Low,21,0,2,1.0,ca_0
2025-06-03,18,1,6,0,1,BLR,Low,27,0,0,0.0,ca_0
2025-06-03,19,1,6,0,1,BLR,Low,35,0,1,1.0,ca_0
2025-06-03,20,1,6,0,1,BLR,Low,32,0,1,1.0,ca_0
2025-06-03,21,1,6,0,1,BLR,Low,5,0,0,0.0,ca_0
2025-06-03,22,1,6,0,0,BLR,Low,0,0,0,0.0,ca_0
2025-06-03,23,1,6,0,0,BLR,Low,19,0,1,1.0,ca_0
2025-06-09,0,0,6,0,0,BLR,Low,8,0,1,1.0,ca_0
2025-06-09,1,0,6,0,0,BLR,Low,1,0,0,0.0,ca_0
2025-06-09,2,0,6,0,0,BLR,Low,5,0,0,0.0,ca_0
2025-06-09,3,0,6,0,0,BLR,Low,3,0,0,0.0,ca_0
2025-06-09,4,0,6,0,0,BLR,Low,2,0,0,0.0,ca_0
2025-06-09,5,0,6,0,0,BLR,Low,5,0,0,0.0,ca_0
2025-06-09,6,0,6,0,0,BLR,Low,11,0,0,0.0,ca_0
2025-06-09,7,0,6,0,0,BLR,Low,19,0,1,1.0,ca_0
2025-06-09,8,0,6,0,1,BLR,Low,30,0,2,1.0,ca_0
2025-06-09,9,0,6,0,1,BLR,Low,32,0,0,0.0,ca_0
2025-06-09,10,0,6,0,1,BLR,Low,48,2,0,0.0,ca_0
2025-06-09,11,0,6,0,1,BLR,Low,41,2,0,0.0,ca_0
2025-06-09,12,0,6,0,0,BLR,Medium,131,7,4,0.3636,ca_0
2025-06-09,13,0,6,0,0,BLR,Low,26,0,0,0.0,ca_0
2025-06-09,14,0,6,0,0,BLR,Medium,65,0,1,1.0,ca_0
2025-06-09,15,0,6,0,0,BLR,Medium,56,1,0,0.0,ca_0
2025-06-09,16,0,6,0,0,BLR,Low,48,1,1,0.5,ca_0
2025-06-09,17,0,6,0,1,BLR,Low,35,0,1,1.0,ca_0
2025-06-09,18,0,6,0,1,BLR,Low,42,0,1,1.0,ca_0
2025-06-09,19,0,6,0,1,BLR,Low,40,1,3,0.75,ca_0
2025-06-09,20,0,6,0,1,BLR,Low,39,0,1,1.0,ca_0
2025-06-09,21,0,6,0,1,BLR,Low,13,2,1,0.3333,ca_0
2025-06-09,22,0,6,0,0,BLR,Low,16,0,0,0.0,ca_0
2025-06-09,23,0,6,0,0,BLR,Low,12,0,0,0.0,ca_0
2025-06-10,0,1,6,0,0,BLR,Low,8,0,0,0.0,ca_0
2025-06-10,1,1,6,0,0,BLR,Low,4,0,0,0.0,ca_0
2025-06-10,2,1,6,0,0,BLR,Low,26,0,1,1.0,ca_0
2025-06-10,3,1,6,0,0,BLR,Low,2,0,0,0.0,ca_0
2025-06-10,4,1,6,0,0,BLR,Low,4,0,0,0.0,ca_0
2025-06-10,5,1,6,0,0,BLR,Low,4,0,0,0.0,ca_0
2025-06-10,6,1,6,0,0,BLR,Low,4,0,0,0.0,ca_0
2025-06-10,7,1,6,0,0,BLR,Low,23,2,2,0.5,ca_0
2025-06-10,8,1,6,0,1,BLR,Low,14,1,0,0.0,ca_0
2025-06-10,9,1,6,0,1,BLR,Low,11,1,0,0.0,ca_0
2025-06-10,10,1,6,0,1,BLR,Low,21,2,2,0.5,ca_0
2025-06-10,11,1,6,0,1,BLR,Low,25,1,1,0.5,ca_0
2025-06-10,12,1,6,0,0,BLR,Low,22,1,0,0.0,ca_0
2025-06-10,13,1,6,0,0,BLR,Low,17,0,0,0.0,ca_0
2025-06-10,14,1,6,0,0,BLR,Low,20,0,0,0.0,ca_0
2025-06-10,15,1,6,0,0,BLR,Low,15,0,0,0.0,ca_0
2025-06-10,16,1,6,0,0,BLR,Low,33,1,2,0.6667,ca_0
2025-06-10,17,1,6,0,1,BLR,Low,23,0,0,0.0,ca_0
2025-06-10,18,1,6,0,1,BLR,Low,19,0,0,0.0,ca_0
2025-06-10,19,1,6,0,1,BLR,Low,2,0,0,0.0,ca_0
