date,city_code,reg_rider,reg_driver
2025-11-11,IXB,234,8
2025-11-11,MAA,510,46
2025-11-11,MYQ,107,9
2025-11-11,RDP,92,5
2025-11-11,ROK,234,8
2025-11-11,TRT,188,4
2025-11-11,TRV,140,28
2025-11-12,ASN,78,3
2025-11-12,BBI,512,7
2025-11-12,BLR,5614,179
2025-11-12,CCU,3567,113
2025-11-12,CJB,43,2
2025-11-12,COK,611,36
2025-11-12,CTC,152,1
2025-11-12,GBI,267,10
2025-11-12,HYD,102,8
2025-11-12,IXB,261,6
2025-11-12,MAA,558,39
2025-11-12,MYQ,118,17
2025-11-12,RDP,109,5
2025-11-12,ROK,261,6
2025-11-12,TRT,188,1
2025-11-12,TRV,197,26
2025-11-13,ASN,179,12
2025-11-13,BBI,438,9
2025-11-13,BLR,6346,234
2025-11-13,CCU,3382,158
2025-11-13,CJB,44,4
2025-11-13,COK,501,24
2025-11-13,CTC,157,1
2025-11-13,GBI,291,10
2025-11-13,HYD,106,4
2025-11-13,IXB,262,15
2025-11-13,MAA,680,43
2025-11-13,MYQ,97,20
2025-11-13,RDP,187,14
2025-11-13,ROK,262,15
2025-11-13,TRT,181,6
2025-11-13,TRV,209,38
2025-11-14,ASN,102,6
2025-11-14,BBI,423,8
2025-11-14,BLR,5801,258
2025-11-14,CCU,3593,149
2025-11-14,CJB,42,9
2025-11-14,COK,426,50
2025-11-14,CTC,145,0
2025-11-14,GBI,295,12
2025-11-14,HYD,117,11
2025-11-14,IXB,236,14
2025-11-14,MAA,590,89
2025-11-14,MYQ,99,18
2025-11-14,RDP,128,8
2025-11-14,ROK,236,14
2025-11-14,TRT,190,5
2025-11-14,TRV,143,38
2025-11-15,ASN,84,3
2025-11-15,BBI,452,14
2025-11-15,BLR,7033,239
2025-11-15,CCU,3832,143
2025-11-15,CJB,46,5
2025-11-15,COK,469,36
2025-11-15,CTC,119,0
2025-11-15,GBI,353,10
2025-11-15,HYD,139,8
2025-11-15,IXB,321,14
2025-11-15,MAA,652,88
2025-11-15,MYQ,118,23
2025-11-15,RDP,128,10
2025-11-15,ROK,321,14
2025-11-15,TRT,247,6
2025-11-15,TRV,191,24
2025-11-16,ASN,86,3
2025-11-16,BBI,509,3
2025-11-16,BLR,6262,211
2025-11-16,CCU,4046,82
2025-11-16,CJB,55,0
2025-11-16,COK,477,24
2025-11-16,CTC,158,0
2025-11-16,GBI,356,8
2025-11-16,HYD,122,4
2025-11-16,IXB,338,8
2025-11-16,MAA,646,42
2025-11-16,MYQ,118,9
2025-11-16,RDP,112,5
2025-11-16,ROK,338,8
2025-11-16,TRT,273,1
2025-11-16,TRV,167,3
2025-11-17,ASN,69,2
2025-11-17,BBI,609,9
2025-11-17,BLR,6103,262
2025-11-17,CCU,3740,115
2025-11-17,CJB,35,6
2025-11-17,COK,482,31
2025-11-17,CTC,200,1
2025-11-17,GBI,327,12
2025-11-17,HYD,118,9
2025-11-17,IXB,228,14
2025-11-17,MAA,695,51
2025-11-17,MYQ,99,14
2025-11-17,RDP,94,8
2025-11-17,ROK,228,14
2025-11-17,TRT,189,8
2025-11-17,TRV,172,34
2025-11-18,ASN,78,4
2025-11-18,BBI,538,17
2025-11-18,BLR,5587,272
2025-11-18,CCU,3518,128
2025-11-18,CJB,37,2
2025-11-18,COK,545,30
2025-11-18,CTC,167,1
2025-11-18,GBI,242,9
2025-11-18,HYD,81,6
2025-11-18,IXB,250,13
2025-11-18,MAA,645,73
2025-11-18,MYQ,94,17
2025-11-18,RDP,86,7
2025-11-18,ROK,250,13
2025-11-18,TRT,162,8
2025-11-18,TRV,144,28
2025-11-19,ASN,70,0
2025-11-19,BBI,467,25
2025-11-19,BLR,5232,299
2025-11-19,CCU,3592,137
2025-11-19,CJB,19,6
2025-11-19,COK,390,31
2025-11-19,CTC,105,0
2025-11-19,GBI,252,21
2025-11-19,HYD,96,8
2025-11-19,IXB,212,18
2025-11-19,MAA,534,80
2025-11-19,MYQ,113,14
2025-11-19,RDP,122,5
2025-11-19,ROK,212,18
2025-11-19,TRT,170,6
2025-11-19,TRV,130,19
2025-11-20,ASN,73,4
2025-11-20,BBI,400,21
2025-11-20,BLR,5162,272
2025-11-20,CCU,3375,196
2025-11-20,CJB,36,5
2025-11-20,COK,357,39
2025-11-20,CTC,116,3
2025-11-20,GBI,223,13
2025-11-20,HYD,114,9
2025-11-20,IXB,240,16
2025-11-20,MAA,550,83
2025-11-20,MYQ,83,13
2025-11-20,RDP,104,7
2025-11-20,ROK,240,16
2025-11-20,TRT,184,10
2025-11-20,TRV,147,21
2025-11-21,ASN,73,6
2025-11-21,BBI,402,12
2025-11-21,BLR,4965,281
2025-11-21,CCU,3765,206
2025-11-21,CJB,36,4
2025-11-21,COK,312,36
2025-11-21,CTC,109,0
2025-11-21,GBI,270,12
2025-11-21,HYD,77,9
2025-11-21,IXB,248,17
2025-11-21,MAA,517,100
2025-11-21,MYQ,86,12
2025-11-21,RDP,112,4
2025-11-21,ROK,248,17
2025-11-21,TRT,184,8
2025-11-21,TRV,162,23
2025-11-22,ASN,78,2
2025-11-22,BBI,493,19
2025-11-22,BLR,5633,279
2025-11-22,CCU,4197,206
2025-11-22,CJB,42,4
2025-11-22,COK,329,33
2025-11-22,CTC,118,1
2025-11-22,GBI,353,7
2025-11-22,HYD,107,13
2025-11-22,IXB,315,10
2025-11-22,MAA,549,86
2025-11-22,MYQ,106,19
2025-11-22,RDP,131,5
2025-11-22,ROK,315,10
2025-11-22,TRT,261,3
2025-11-22,TRV,146,22
2025-11-23,ASN,83,4
2025-11-23,BBI,493,9
2025-11-23,BLR,5469,165
2025-11-23,CCU,4697,111
2025-11-23,CJB,42,4
2025-11-23,COK,445,18
2025-11-23,CTC,152,1
2025-11-23,GBI,393,11
2025-11-23,HYD,114,6
2025-11-23,IXB,311,10
2025-11-23,MAA,545,53
2025-11-23,MYQ,119,10
2025-11-23,RDP,113,3
2025-11-23,ROK,311,10
2025-11-23,TRT,236,6
2025-11-23,TRV,162,18
2025-11-24,ASN,98,3
2025-11-24,BBI,484,15
2025-11-24,BLR,4212,260
2025-11-24,CCU,4352,147
2025-11-24,CJB,30,4
2025-11-24,COK,284,34
2025-11-24,CTC,136,1
2025-11-24,GBI,297,15
2025-11-24,HYD,82,7
2025-11-24,IXB,213,9
2025-11-24,MAA,413,77
2025-11-24,MYQ,62,15
2025-11-24,RDP,111,3
2025-11-24,ROK,213,9
2025-11-24,TRT,182,3
2025-11-24,TRV,82,20
2025-11-25,ASN,91,4
2025-11-25,BBI,441,21
2025-11-25,BLR,4225,372
2025-11-25,CCU,4040,200
2025-11-25,CJB,23,9
2025-11-25,COK,318,54
2025-11-25,CTC,124,1
2025-11-25,GBI,234,10
2025-11-25,HYD,80,9
2025-11-25,IXB,219,16
2025-11-25,MAA,417,130
2025-11-25,MYQ,62,18
2025-11-25,RDP,124,6
2025-11-25,ROK,219,16
2025-11-25,TRT,153,12
2025-11-25,TRV,86,20
2025-11-26,ASN,93,3
2025-11-26,BBI,522,10
2025-11-26,BLR,5172,367
2025-11-26,CCU,4077,234
2025-11-26,CJB,30,8
2025-11-26,COK,375,47
2025-11-26,CTC,121,1
2025-11-26,GBI,288,12
2025-11-26,HYD,105,6
2025-11-26,IXB,261,11
2025-11-26,MAA,454,113
2025-11-26,MYQ,82,20
2025-11-26,RDP,106,6
2025-11-26,ROK,261,11
2025-11-26,TRT,164,8
2025-11-26,TRV,81,22
2025-11-27,ASN,97,6
2025-11-27,BBI,394,16
2025-11-27,BLR,5092,294
2025-11-27,CCU,3792,189
2025-11-27,CJB,35,2
2025-11-27,COK,386,55
2025-11-27,CTC,118,0
2025-11-27,GBI,306,11
2025-11-27,HYD,112,14
2025-11-27,IXB,238,17
2025-11-27,MAA,451,95
2025-11-27,MYQ,71,20
2025-11-27,RDP,134,5
2025-11-27,ROK,238,17
2025-11-27,TRT,156,13
2025-11-27,TRV,106,19
2025-11-28,ASN,101,2
2025-11-28,BBI,515,10
2025-11-28,BLR,4959,325
2025-11-28,CCU,4443,170
2025-11-28,CJB,36,10
2025-11-28,COK,397,36
2025-11-28,CTC,129,0
2025-11-28,GBI,285,11
2025-11-28,HYD,124,26
2025-11-28,IXB,266,7
2025-11-28,MAA,476,126
2025-11-28,MYQ,69,21
2025-11-28,RDP,122,1
2025-11-28,ROK,266,7
2025-11-28,TRT,179,8
2025-11-28,TRV,141,21
2025-11-29,ASN,101,2
2025-11-29,BBI,486,13
2025-11-29,BLR,5977,231
2025-11-29,CCU,4578,142
2025-11-29,CJB,38,7
2025-11-29,COK,414,33
2025-11-29,CTC,128,3
2025-11-29,GBI,319,13
2025-11-29,HYD,101,16
2025-11-29,IXB,308,10
2025-11-29,MAA,718,104
2025-11-29,MYQ,117,21
2025-11-29,RDP,133,6
2025-11-29,ROK,308,10
2025-11-29,TRT,209,4
2025-11-29,TRV,150,9
2025-11-30,ASN,96,0
2025-11-30,BBI,547,6
2025-11-30,BLR,6705,190
2025-11-30,CCU,5282,154
2025-11-30,CJB,35,2
2025-11-30,COK,390,26
2025-11-30,CTC,151,0
2025-11-30,GBI,415,1
2025-11-30,HYD,120,9
2025-11-30,IXB,302,2
2025-11-30,MAA,618,51
2025-11-30,MYQ,111,6
2025-11-30,RDP,125,2
2025-11-30,ROK,302,2
2025-11-30,TRT,231,2
2025-11-30,TRV,152,6
2025-12-01,ASN,79,6
2025-12-01,BBI,428,17
2025-12-01,BLR,5258,327
2025-12-01,CCU,4142,186
2025-12-01,CJB,50,7
2025-12-01,COK,355,25
2025-12-01,CTC,109,2
2025-12-01,GBI,325,11
2025-12-01,HYD,133,21
2025-12-01,IXB,231,7
2025-12-01,MAA,1533,41
2025-12-01,MYQ,85,21
2025-12-01,RDP,111,7
2025-12-01,ROK,231,7
2025-12-01,TRT,174,13
2025-12-01,TRV,133,9
2025-12-02,ASN,65,2
2025-12-02,BBI,485,16
2025-12-02,BLR,5195,283
2025-12-02,CCU,4032,187
2025-12-02,CJB,25,6
2025-12-02,COK,311,33
2025-12-02,CTC,130,1
2025-12-02,GBI,270,6
2025-12-02,HYD,109,13
2025-12-02,IXB,246,7
2025-12-02,MAA,511,68
2025-12-02,MYQ,75,14
2025-12-02,RDP,91,7
2025-12-02,ROK,246,7
2025-12-02,TRT,171,8
2025-12-02,TRV,159,18
2025-12-03,ASN,75,4
2025-12-03,BBI,431,15
2025-12-03,BLR,5189,341
2025-12-03,CCU,4047,215
2025-12-03,CJB,33,10
2025-12-03,COK,290,52
2025-12-03,CTC,114,3
2025-12-03,GBI,280,15
2025-12-03,HYD,98,14
2025-12-03,IXB,220,11
2025-12-03,MAA,536,71
2025-12-03,MYQ,65,13
2025-12-03,RDP,126,5
2025-12-03,ROK,220,11
2025-12-03,TRT,154,9
2025-12-03,TRV,121,20
2025-12-04,ASN,72,2
2025-12-04,BBI,343,21
2025-12-04,BLR,4806,291
2025-12-04,CCU,3969,203
2025-12-04,CJB,31,12
2025-12-04,COK,340,37
2025-12-04,CTC,133,0
2025-12-04,GBI,289,12
2025-12-04,HYD,103,11
2025-12-04,IXB,239,9
2025-12-04,MAA,468,61
2025-12-04,MYQ,73,13
2025-12-04,RDP,103,4
2025-12-04,ROK,239,9
2025-12-04,TRT,159,9
2025-12-04,TRV,141,6
2025-12-05,ASN,74,1
2025-12-05,BBI,445,18
2025-12-05,BLR,4953,329
2025-12-05,CCU,4564,188
2025-12-05,CJB,32,9
2025-12-05,COK,397,32
2025-12-05,CTC,117,1
2025-12-05,GBI,330,11
2025-12-05,HYD,105,12
2025-12-05,IXB,242,17
2025-12-05,MAA,456,80
2025-12-05,MYQ,94,18
2025-12-05,RDP,100,7
2025-12-05,ROK,242,17
2025-12-05,TRT,159,10
2025-12-05,TRV,206,5
2025-12-06,ASN,66,3
2025-12-06,BBI,477,18
2025-12-06,BLR,5920,267
2025-12-06,CCU,4255,121
2025-12-06,CJB,36,6
2025-12-06,COK,395,30
2025-12-06,CTC,148,0
2025-12-06,GBI,371,4
2025-12-06,HYD,127,15
2025-12-06,IXB,316,10
2025-12-06,MAA,571,75
2025-12-06,MYQ,113,12
2025-12-06,RDP,124,5
2025-12-06,ROK,316,10
2025-12-06,TRT,236,10
2025-12-06,TRV,190,10
2025-12-07,ASN,78,3
2025-12-07,BBI,511,13
2025-12-07,BLR,6313,228
2025-12-07,CCU,5124,207
2025-12-07,CJB,36,3
2025-12-07,COK,350,24
2025-12-07,CTC,147,2
2025-12-07,GBI,437,4
2025-12-07,HYD,111,13
2025-12-07,IXB,315,12
2025-12-07,MAA,516,70
2025-12-07,MYQ,123,7
2025-12-07,RDP,125,4
2025-12-07,ROK,315,12
2025-12-07,TRT,252,5
2025-12-07,TRV,155,6
2025-12-08,ASN,82,1
2025-12-08,BBI,437,19
2025-12-08,BLR,5212,295
2025-12-08,CCU,4326,208
2025-12-08,CJB,32,9
2025-12-08,COK,434,27
2025-12-08,CTC,143,0
2025-12-08,GBI,308,9
2025-12-08,HYD,96,10
2025-12-08,IXB,249,11
2025-12-08,MAA,529,66
2025-12-08,MYQ,73,15
2025-12-08,RDP,124,5
2025-12-08,ROK,249,11
2025-12-08,TRT,157,9
2025-12-08,TRV,169,14
2025-12-09,ASN,61,6
2025-12-09,BBI,412,21
2025-12-09,BLR,4895,298
2025-12-09,CCU,3944,191
2025-12-09,CJB,29,9
2025-12-09,COK,315,18
2025-12-09,CTC,121,3
2025-12-09,GBI,310,8
2025-12-09,HYD,126,27
2025-12-09,MAA,436,96
2025-12-09,MYQ,74,15
2025-12-09,RDP,136,19
2025-12-09,TRT,176,9
2025-12-09,TRV,194,2
2025-12-10,ASN,64,3
2025-12-10,BBI,410,19
2025-12-10,BLR,5581,284
2025-12-10,CCU,3944,209
2025-12-10,CJB,34,2
2025-12-10,COK,386,24
2025-12-10,CTC,102,2
2025-12-10,GBI,284,10
2025-12-10,HYD,130,21
2025-12-10,MAA,485,89
2025-12-10,MYQ,80,7
2025-12-10,RDP,116,10
2025-12-10,TRT,176,5
2025-12-10,TRV,183,10
2025-12-11,ASN,70,4
2025-12-11,BBI,386,21
2025-12-11,BLR,5330,225
2025-12-11,CCU,3718,202
2025-12-11,CJB,30,9
2025-12-11,COK,364,32
2025-12-11,CTC,121,0
2025-12-11,GBI,306,9
2025-12-11,HYD,96,14
2025-12-11,MAA,420,108
2025-12-11,MYQ,76,10
2025-12-11,RDP,109,12
2025-12-11,TRT,168,5
2025-12-11,TRV,220,12
2025-12-12,ASN,74,1
2025-12-12,BBI,521,18
2025-12-12,BLR,5389,271
2025-12-12,CCU,4741,188
2025-12-12,CJB,31,5
2025-12-12,COK,349,21
2025-12-12,CTC,140,1
2025-12-12,GBI,329,7
2025-12-12,HYD,111,12
2025-12-12,MAA,456,73
2025-12-12,MYQ,107,13
2025-12-12,RDP,137,8
2025-12-12,TRT,158,13
2025-12-12,TRV,226,17
2025-12-13,ASN,97,2
2025-12-13,BBI,614,18
2025-12-13,BLR,6259,258
2025-12-13,CCU,5579,169
2025-12-13,CJB,40,11
2025-12-13,COK,312,16
2025-12-13,CTC,129,0
2025-12-13,GBI,342,3
2025-12-13,HYD,135,13
2025-12-13,MAA,505,86
2025-12-13,MYQ,127,8
2025-12-13,RDP,154,4
2025-12-13,TRT,231,13
2025-12-13,TRV,283,13
2025-12-14,ASN,97,4
2025-12-14,BBI,679,12
2025-12-14,BLR,6690,186
2025-12-14,CCU,5934,117
2025-12-14,CJB,27,8
2025-12-14,COK,401,17
2025-12-14,CTC,149,0
2025-12-14,GBI,432,10
2025-12-14,HYD,115,6
2025-12-14,MAA,534,50
2025-12-14,MYQ,107,15
2025-12-14,RDP,142,7
2025-12-14,TRT,242,6
2025-12-14,TRV,352,4
2025-12-15,ASN,60,7
2025-12-15,BBI,549,21
2025-12-15,BLR,5231,246
2025-12-15,CCU,5023,176
2025-12-15,CJB,30,5
2025-12-15,COK,406,29
2025-12-15,CTC,177,0
2025-12-15,GBI,296,5
2025-12-15,HYD,106,9
2025-12-15,MAA,493,56
2025-12-15,MYQ,77,13
2025-12-15,RDP,153,15
2025-12-15,TRT,173,11
2025-12-15,TRV,307,23
2025-12-16,ASN,55,5
2025-12-16,BBI,456,19
2025-12-16,BLR,4938,272
2025-12-16,CCU,4480,186
2025-12-16,CJB,26,7
2025-12-16,COK,350,40
2025-12-16,CTC,134,1
2025-12-16,GBI,268,8
2025-12-16,HYD,94,8
2025-12-16,MAA,482,71
2025-12-16,MYQ,78,23
2025-12-16,RDP,113,4
2025-12-16,TRT,175,9
2025-12-16,TRV,278,25
2025-12-17,ASN,62,5
2025-12-17,BBI,443,23
2025-12-17,BLR,5278,294
2025-12-17,CCU,4834,187
2025-12-17,CJB,22,5
2025-12-17,COK,355,63
2025-12-17,CTC,122,3
2025-12-17,GBI,271,8
2025-12-17,HYD,97,6
2025-12-17,MAA,438,99
2025-12-17,MYQ,65,17
2025-12-17,RDP,133,11
2025-12-17,TRT,157,6
2025-12-17,TRV,264,29
2025-12-18,ASN,63,2
2025-12-18,BBI,474,27
2025-12-18,BLR,4854,260
2025-12-18,CCU,4409,213
2025-12-18,CJB,36,14
2025-12-18,COK,516,40
2025-12-18,CTC,99,0
2025-12-18,GBI,255,8
2025-12-18,HYD,94,6
2025-12-18,MAA,407,97
2025-12-18,MYQ,80,19
2025-12-18,RDP,121,4
2025-12-18,TRT,124,7
2025-12-18,TRV,372,23
2025-12-19,ASN,54,3
2025-12-19,BBI,462,27
2025-12-19,BLR,5143,305
2025-12-19,CCU,4722,185
2025-12-19,CJB,35,10
2025-12-19,COK,476,47
2025-12-19,CTC,100,1
2025-12-19,GBI,306,6
2025-12-19,HYD,85,12
2025-12-19,MAA,420,95
2025-12-19,MYQ,73,14
2025-12-19,RDP,123,7
2025-12-19,TRT,175,7
2025-12-19,TRV,288,26
2025-12-20,ASN,69,2
2025-12-20,BBI,501,24
2025-12-20,BLR,6277,303
2025-12-20,CCU,4663,145
2025-12-20,CJB,28,4
2025-12-20,COK,351,14
2025-12-20,CTC,103,0
2025-12-20,GBI,260,10
2025-12-20,HYD,98,2
2025-12-20,MAA,521,81
2025-12-20,MYQ,120,22
2025-12-20,RDP,112,8
2025-12-20,TRT,185,8
2025-12-20,TRV,215,21
2025-12-21,ASN,63,1
2025-12-21,BBI,505,18
2025-12-21,BLR,5498,229
2025-12-21,CCU,5364,167
2025-12-21,CJB,29,4
2025-12-21,COK,325,40
2025-12-21,CTC,79,0
2025-12-21,GBI,338,12
2025-12-21,HYD,103,11
2025-12-21,MAA,481,83
2025-12-21,MYQ,90,11
2025-12-21,RDP,121,6
2025-12-21,TRT,193,5
2025-12-21,TRV,210,19
2025-12-22,ASN,64,2
2025-12-22,BBI,460,22
2025-12-22,BLR,5259,328
2025-12-22,CCU,4409,184
2025-12-22,CJB,31,9
2025-12-22,COK,363,35
2025-12-22,CTC,91,2
2025-12-22,GBI,311,7
2025-12-22,HYD,110,10
2025-12-22,MAA,434,95
2025-12-22,MYQ,75,21
2025-12-22,RDP,109,7
2025-12-22,TRT,172,12
2025-12-22,TRV,184,21
2025-12-23,ASN,66,1
2025-12-23,BBI,577,27
2025-12-23,BLR,5287,344
2025-12-23,CCU,4457,193
2025-12-23,CJB,26,10
2025-12-23,COK,338,35
2025-12-23,CTC,102,0
2025-12-23,GBI,261,12
2025-12-23,HYD,94,15
2025-12-23,MAA,423,89
2025-12-23,MYQ,81,11
2025-12-23,RDP,93,6
2025-12-23,TRT,163,7
2025-12-23,TRV,188,23
2025-12-24,ASN,86,6
2025-12-24,BBI,1110,17
2025-12-24,BLR,6868,422
2025-12-24,CCU,4838,239
2025-12-24,CJB,41,6
2025-12-24,COK,288,26
2025-12-24,CTC,163,2
2025-12-24,GBI,279,17
2025-12-24,HYD,132,24
2025-12-24,MAA,745,132
2025-12-24,MYQ,125,11
2025-12-24,RDP,127,14
2025-12-24,TRT,204,13
2025-12-24,TRV,176,12
2025-12-25,ASN,79,7
2025-12-25,BBI,973,20
2025-12-25,BLR,6367,292
2025-12-25,CCU,5304,158
2025-12-25,CJB,31,2
2025-12-25,COK,340,14
2025-12-25,CTC,159,1
2025-12-25,GBI,342,12
2025-12-25,HYD,119,25
2025-12-25,MAA,630,71
2025-12-25,MYQ,129,12
2025-12-25,RDP,96,5
2025-12-25,TRT,225,7
2025-12-25,TRV,177,12
2025-12-26,ASN,77,2
2025-12-26,BBI,1140,16
2025-12-26,BLR,5595,311
2025-12-26,CCU,5163,160
2025-12-26,CJB,38,6
2025-12-26,COK,324,22
2025-12-26,CTC,248,0
2025-12-26,GBI,317,5
2025-12-26,HYD,106,13
2025-12-26,MAA,604,90
2025-12-26,MYQ,120,14
2025-12-26,RDP,107,4
2025-12-26,TRT,196,7
2025-12-26,TRV,158,15
2025-12-27,ASN,81,10
2025-12-27,BBI,1192,16
2025-12-27,BLR,6157,303
2025-12-27,CCU,4977,172
2025-12-27,CJB,31,5
2025-12-27,COK,356,19
2025-12-27,CTC,316,3
2025-12-27,GBI,321,14
2025-12-27,HYD,112,24
2025-12-27,MAA,598,108
2025-12-27,MYQ,130,12
2025-12-27,RDP,122,13
2025-12-27,TRT,195,12
2025-12-27,TRV,174,8
2025-12-28,ASN,97,5
2025-12-28,BBI,1011,8
2025-12-28,BLR,6778,214
2025-12-28,CCU,5198,146
2025-12-28,CJB,43,6
2025-12-28,COK,388,18
2025-12-28,CTC,222,0
2025-12-28,GBI,381,7
2025-12-28,HYD,115,20
2025-12-28,MAA,611,64
2025-12-28,MYQ,135,8
2025-12-28,RDP,127,7
2025-12-28,TRT,222,5
2025-12-28,TRV,176,13
2025-12-29,ASN,76,2
2025-12-29,BBI,1068,17
2025-12-29,BLR,7091,294
2025-12-29,CCU,4742,217
2025-12-29,CJB,32,3
2025-12-29,COK,413,29
2025-12-29,CTC,219,1
2025-12-29,GBI,301,10
2025-12-29,HYD,95,16
2025-12-29,MAA,633,82
2025-12-29,MYQ,89,10
2025-12-29,RDP,119,7
2025-12-29,TRT,189,8
2025-12-29,TRV,171,9
2025-12-30,ASN,69,2
2025-12-30,BBI,890,19
2025-12-30,BLR,5960,321
2025-12-30,CCU,4089,154
2025-12-30,CJB,35,8
2025-12-30,COK,308,27
2025-12-30,CTC,187,0
2025-12-30,GBI,293,6
2025-12-30,HYD,78,20
2025-12-30,MAA,513,72
2025-12-30,MYQ,85,13
2025-12-30,RDP,89,9
2025-12-30,TRT,160,13
2025-12-30,TRV,192,9
2025-12-31,ASN,67,1
2025-12-31,BBI,730,14
2025-12-31,BLR,5485,257
2025-12-31,CCU,4080,135
2025-12-31,CJB,30,7
2025-12-31,COK,307,22
2025-12-31,CTC,163,0
2025-12-31,GBI,234,10
2025-12-31,HYD,82,24
2025-12-31,MAA,548,62
2025-12-31,MYQ,70,17
2025-12-31,RDP,103,10
2025-12-31,TRT,204,7
2025-12-31,TRV,191,11
2026-01-01,ASN,82,3
2026-01-01,BBI,732,6
2026-01-01,BLR,6056,184
2026-01-01,CCU,4718,100
2026-01-01,CJB,35,4
2026-01-01,COK,335,19
2026-01-01,CTC,149,0
2026-01-01,GBI,264,4
2026-01-01,HYD,108,7
2026-01-01,MAA,828,36
2026-01-01,MYQ,91,10
2026-01-01,RDP,90,3
2026-01-01,TRT,176,8
2026-01-01,TRV,166,7
2026-01-02,ASN,59,1
2026-01-02,BBI,861,11
2026-01-02,BLR,4906,330
2026-01-02,CCU,3995,158
2026-01-02,CJB,34,10
2026-01-02,COK,265,25
2026-01-02,CTC,216,2
2026-01-02,GBI,268,10
2026-01-02,HYD,110,25
2026-01-02,MAA,579,60
2026-01-02,MYQ,71,11
2026-01-02,RDP,84,5
2026-01-02,TRT,171,3
2026-01-02,TRV,178,15
2026-01-03,ASN,63,2
2026-01-03,BBI,1260,17
2026-01-03,BLR,5809,276
2026-01-03,CCU,3987,149
2026-01-03,CJB,27,10
2026-01-03,COK,351,27
2026-01-03,CTC,294,2
2026-01-03,GBI,263,14
2026-01-03,HYD,107,36
2026-01-03,MAA,612,66
2026-01-03,MYQ,103,27
2026-01-03,RDP,114,3
2026-01-03,TRT,198,8
2026-01-03,TRV,175,18
2026-01-04,ASN,50,5
2026-01-04,BBI,1021,9
2026-01-04,BLR,6068,254
2026-01-04,CCU,4766,124
2026-01-04,CJB,36,3
2026-01-04,COK,296,21
2026-01-04,CTC,225,1
2026-01-04,GBI,314,6
2026-01-04,HYD,90,27
2026-01-04,MAA,631,61
2026-01-04,MYQ,66,9
2026-01-04,RDP,112,7
2026-01-04,TRT,206,6
2026-01-04,TRV,181,9
2026-01-05,ASN,49,7
2026-01-05,BBI,1078,13
2026-01-05,BLR,6147,281
2026-01-05,CCU,4247,167
2026-01-05,CJB,30,5
2026-01-05,COK,330,31
2026-01-05,CTC,225,3
2026-01-05,GBI,263,13
2026-01-05,HYD,97,25
2026-01-05,MAA,647,77
2026-01-05,MYQ,74,20
2026-01-05,RDP,116,4
2026-01-05,TRT,146,9
2026-01-05,TRV,151,12
2026-01-06,ASN,63,3
2026-01-06,BBI,900,33
2026-01-06,BLR,5275,302
2026-01-06,CCU,3632,152
2026-01-06,CJB,24,9
2026-01-06,COK,305,28
2026-01-06,CTC,202,1
2026-01-06,GBI,214,15
2026-01-06,HYD,88,24
2026-01-06,MAA,514,89
2026-01-06,MYQ,69,13
2026-01-06,RDP,85,4
2026-01-06,TRT,128,6
2026-01-06,TRV,163,24
2026-01-07,ASN,48,2
2026-01-07,BBI,852,18
2026-01-07,BLR,5385,329
2026-01-07,CCU,3639,177
2026-01-07,CJB,20,8
2026-01-07,COK,241,32
2026-01-07,CTC,201,1
2026-01-07,GBI,268,13
2026-01-07,HYD,112,30
2026-01-07,MAA,497,93
2026-01-07,MYQ,75,21
2026-01-07,RDP,70,6
2026-01-07,TRT,163,8
2026-01-07,TRV,138,17
2026-01-08,ASN,50,3
2026-01-08,BBI,809,19
2026-01-08,BLR,5602,335
2026-01-08,CCU,3548,212
2026-01-08,CJB,34,14
2026-01-08,COK,298,39
2026-01-08,CTC,179,3
2026-01-08,GBI,254,11
2026-01-08,HYD,113,18
2026-01-08,MAA,427,65
2026-01-08,MYQ,78,15
2026-01-08,RDP,98,9
2026-01-08,TRT,173,11
2026-01-08,TRV,154,24
2026-01-09,ASN,58,4
2026-01-09,BBI,768,19
2026-01-09,BLR,6459,287
2026-01-09,CCU,3841,210
2026-01-09,CJB,32,6
2026-01-09,COK,476,35
2026-01-09,CTC,199,0
2026-01-09,GBI,271,11
2026-01-09,HYD,164,21
2026-01-09,MAA,469,66
2026-01-09,MYQ,72,15
2026-01-09,RDP,113,9
2026-01-09,TRT,169,11
2026-01-09,TRV,224,14
2026-01-10,ASN,47,1
2026-01-10,BBI,916,20
2026-01-10,BLR,7678,261
2026-01-10,CCU,4146,187
2026-01-10,CJB,45,9
2026-01-10,COK,411,15
2026-01-10,CTC,190,3
2026-01-10,GBI,330,6
2026-01-10,HYD,112,19
2026-01-10,MAA,555,68
2026-01-10,MYQ,108,20
2026-01-10,RDP,113,9
2026-01-10,TRT,250,4
2026-01-10,TRV,191,14
2026-01-11,ASN,60,2
2026-01-11,BBI,1274,11
2026-01-11,BLR,7932,202
2026-01-11,CCU,4707,142
2026-01-11,CJB,72,7
2026-01-11,COK,348,12
2026-01-11,CTC,199,0
2026-01-11,GBI,348,5
2026-01-11,HYD,114,21
2026-01-11,MAA,635,68
2026-01-11,MYQ,102,6
2026-01-11,RDP,102,2
2026-01-11,TRT,216,4
2026-01-11,TRV,171,17
2026-01-12,ASN,55,3
2026-01-12,BBI,1390,15
2026-01-12,BLR,7794,212
2026-01-12,CCU,4030,206
2026-01-12,CJB,36,1
2026-01-12,COK,302,18
2026-01-12,CTC,356,3
2026-01-12,GBI,311,7
